Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
ost003d;194;194;110;24422;1;0;300007,612;-2;561;1051;1310;18;-1;
brc202d;481;530;110;211779;1;1;2864,73670000024;12428;41;81;122;6;318;
den520d;257;256;110;37614;2;1;15726,5617000014;14872;193;383;454;8;339;
ost003d;194;194;110;24422;2;0;300005,827599999;-2;540;1074;1153;16;-1;
brc202d;481;530;110;211779;2;1;11716,7621999998;13449;189;360;346;8;405;
den520d;257;256;110;37614;3;1;85308,7211999986;15839;341;677;723;9;336;
ost003d;194;194;110;24422;3;0;300001,889899999;-2;1156;2301;2761;23;-1;
brc202d;481;530;110;211779;3;1;566,270800000057;13061;2;3;61;1;376;
den520d;257;256;110;37614;4;0;300010,060800001;-2;530;989;1289;11;-1;
ost003d;194;194;110;24422;4;0;300008,982800001;-2;344;606;812;11;-1;
brc202d;481;530;110;211779;4;0;300004,4715;-2;249;431;493;9;-1;
den520d;257;256;110;37614;5;0;300012,159499999;-2;185;293;400;7;-1;
ost003d;194;194;110;24422;5;1;28311,2833000012;11277;454;900;1029;17;363;
brc202d;481;530;110;211779;5;1;1388,46009999886;13513;18;35;81;6;359;
den520d;257;256;110;37614;6;1;7072,07049999945;15190;75;148;234;4;368;
ost003d;194;194;110;24422;6;0;300008,224599998;-2;405;801;986;16;-1;
brc202d;481;530;110;211779;6;1;769,237299999222;13551;5;9;58;3;517;
den520d;257;256;110;37614;7;0;300009,3674;-2;130;253;344;9;-1;
ost003d;194;194;110;24422;7;0;300006,559900001;-2;915;1820;1941;21;-1;
brc202d;481;530;110;211779;7;1;5768,17129999958;12771;168;260;254;11;432;
den520d;257;256;110;37614;8;1;3294,11830000021;14412;47;86;141;8;409;
ost003d;194;194;110;24422;8;0;300012,496900002;-2;740;1426;1735;12;-1;
brc202d;481;530;110;211779;8;1;811,295600000769;12934;8;15;75;4;404;
den520d;257;256;110;37614;9;0;300011,816199999;-2;175;246;355;7;-1;
ost003d;194;194;110;24422;9;1;124946,7566;13161;983;1698;2010;26;372;
brc202d;481;530;110;211779;9;1;8693,32960000075;15222;150;262;239;12;473;
den520d;257;256;120;37614;0;0;300001,716500001;-2;221;354;374;10;-1;
ost003d;194;194;120;24422;0;0;300009,0688;-2;744;1401;1830;18;-1;
brc202d;481;530;120;211779;0;1;34206,6732999999;14948;114;226;271;5;435;
den520d;257;256;120;37614;1;1;22630,0818999987;16728;203;358;469;8;385;
ost003d;194;194;120;24422;1;0;300007,046800002;-2;756;1493;1773;11;-1;
brc202d;481;530;120;211779;1;1;725,767900001258;14547;4;6;65;2;558;
den520d;257;256;120;37614;2;1;2249,30420000106;17267;15;29;109;6;385;
ost003d;194;194;120;24422;2;0;300004,373500001;-2;247;484;696;7;-1;
brc202d;481;530;120;211779;2;1;5284,00620000064;15246;81;152;192;7;487;
den520d;257;256;120;37614;3;1;75228,685399998;16061;608;1147;1230;16;375;
ost003d;194;194;120;24422;3;0;300008,671499997;-2;291;489;584;13;-1;
brc202d;481;530;120;211779;3;1;1469,23579999804;14897;12;23;80;5;390;
den520d;257;256;120;37614;4;1;20122,5467999987;15503;234;387;475;17;348;
ost003d;194;194;120;24422;4;0;300004,6611;-2;809;1600;2009;17;-1;
brc202d;481;530;120;211779;4;1;831,622899997979;14666;7;13;75;6;367;
den520d;257;256;120;37614;5;1;1742,85190000013;17447;4;7;89;3;360;
ost003d;194;194;120;24422;5;0;300007,291000001;-2;866;1721;2371;26;-1;
brc202d;481;530;120;211779;5;1;5821,29580000043;16871;121;228;250;7;442;
den520d;257;256;120;37614;6;1;10343,2468999997;15804;140;271;374;4;341;
ost003d;194;194;120;24422;6;0;300001,679499999;-2;1014;2006;2446;24;-1;
brc202d;481;530;120;211779;6;1;1147,9739000015;14225;21;35;82;5;380;
den520d;257;256;120;37614;7;1;1680,1454000026;15863;5;6;88;3;337;
ost003d;194;194;120;24422;7;0;300029,201900002;-2;848;1537;1783;22;-1;
brc202d;481;530;120;211779;7;0;300006,451900002;-2;260;452;593;12;-1;
den520d;257;256;120;37614;8;0;300007,481699999;-2;158;313;376;10;-1;
ost003d;194;194;120;24422;8;0;300010,250499997;-2;548;1065;1382;16;-1;
brc202d;481;530;120;211779;8;1;19667,9915999994;13891;82;87;127;16;459;
den520d;257;256;120;37614;9;0;300008,087400001;-2;267;462;647;10;-1;
ost003d;194;194;120;24422;9;0;300005,955800001;-2;966;1913;1939;18;-1;
brc202d;481;530;120;211779;9;1;796,146499998868;15796;2;3;60;1;440;
