sep=;
Instance; First_solved;solved;;1stOPT;1stSOL-COST;1stMakespan;1stTheoricMakespan;1stRunTime;1stGroundTime;1stGroundPerc;1stAtoms;1stBodies;1stRules;1stTotal;;OPT;SOL-COST;Makespan;TheoricMakespan;RunTime;GroundTime;GroundPerc;Atoms;Bodies;Rules;Total
Instance-20-15-20-1;1;1;"	";-131;289;-1;22;0,750247955;0,27840209;37,1080105;45664;91645;138054;275363;"	";-151;289;-1;23;1,599194765;0,594656467;37,18474325;50891;108744;164182;323817
Instance-20-15-20-2;1;1;"	";-245;295;-1;31;2,156037331;0,645847082;29,95528291;74875;197629;311678;584182;"	";-325;295;-1;35;5,804724455;1,605027676;27,65036804;100676;297444;479429;877549
Instance-20-15-20-3;1;1;"	";-342;238;-1;29;2,081215858;0,928694725;44,62270078;95190;273061;436203;804454;"	";-342;238;-1;29;2,081215858;0,928694725;44,62270078;95190;273061;436203;804454
Instance-20-15-20-4;1;1;"	";-246;254;-1;33;1,934960127;0,58926487;30,45359238;71050;179080;277617;527747;"	";-408;252;-1;39;7,013977766;1,864203691;26,57840891;122213;380307;619500;1122020
Instance-20-15-20-5;1;1;"	";-352;348;-1;39;3,476609945;1,300961494;37,42040421;124210;382316;620781;1127307;"	";-432;348;-1;43;9,010794878;3,111372948;34,52939491;154812;508902;841015;1504729
Instance-20-15-20-6;1;1;"	";-217;243;-1;24;1,087792158;0,445004702;40,90898232;60053;138305;210160;408518;"	";-237;243;-1;25;2,239932537;0,922370672;41,17850234;65128;156372;239254;460754
Instance-20-15-20-7;1;1;"	";-213;247;-1;26;1,288362741;0,467085361;36,2541811;62208;149807;230310;442325;"	";-273;247;-1;29;3,25876832;1,144736052;35,12787468;79020;212043;333255;624318
Instance-20-15-20-8;1;1;"	";-308;312;-1;50;3,613543272;0,935584784;25,89106351;99800;284141;451040;834981;"	";-696;304;-1;61;14,97197199;4,208507061;28,10923681;248912;904469;1532059;2685440
Instance-20-15-20-9;1;1;"	";-246;274;-1;26;1,417315722;0,593035221;41,84213948;72123;180353;279612;532088;"	";-246;274;-1;26;1,417315722;0,593035221;41,84213948;72123;180353;279612;532088
Instance-20-20-20-0;1;1;"	";-431;409;-1;69;7,779150724;1,461035728;18,78142975;140322;426837;683755;1250914;"	";-974;406;-1;93;37,2386241;6,301333427;16,92149906;346507;1286701;2168270;3801478
Instance-20-20-20-1;1;1;"	";-252;328;-1;32;2,141803026;0,683774948;31,92520226;79597;205217;316609;601423;"	";-312;328;-1;35;5,573142529;1,584479094;28,43062214;97925;276352;434804;809081
Instance-20-20-20-2;1;1;"	";-223;257;-1;31;1,522822142;0,480056524;31,52413609;59996;141004;215810;416810;"	";-363;257;-1;38;4,525307894;1,430097818;31,60222137;98875;288520;460198;847593
Instance-20-20-20-3;1;1;"	";-265;335;-1;35;2,076206446;0,715626478;34,46798268;81712;220603;348975;651290;"	";-365;335;-1;40;6,059895754;1,837257624;30,31830411;112699;340254;550602;1003555
Instance-20-20-20-4;1;1;"	";-151;269;-1;40;0,973679304;0,316895247;32,54616229;47363;98916;149998;296277;"	";-546;254;-1;44;7,116034031;2,29024601;32,18430378;162951;551580;914521;1629052
Instance-20-20-20-5;1;1;"	";-361;319;-1;34;2,27423954;1,028277874;45,21414107;106058;303815;482848;892721;"	";-361;319;-1;34;2,27423954;1,028277874;45,21414107;106058;303815;482848;892721
Instance-20-20-20-6;1;1;"	";-255;345;-1;40;3,185372353;0,715185165;22,45216842;84080;220496;341072;645648;"	";-455;345;-1;50;11,224401;2,457615376;21,89529202;150990;489904;796796;1437690
Instance-20-20-20-7;1;1;"	";-222;278;-1;27;1,532495975;0,534823895;34,89887759;64060;155768;241116;460944;"	";-262;278;-1;29;3,494861126;1,195645094;34,21151945;74795;194765;305348;574908
Instance-20-20-20-8;1;1;"	";-221;279;-1;41;2,226572752;0,561117411;25,20094662;64074;155186;239714;458974;"	";-541;279;-1;57;12,51740599;2,617063284;20,90739317;167728;565523;936998;1670249
Instance-20-20-20-9;1;1;"	";-311;329;-1;54;3,765950918;0,849695921;22,56258617;94382;259106;405706;759194;"	";-751;329;-1;76;21,77432537;4,162261009;19,11545335;254928;923199;1546834;2724961
Instance-20-25-20-0;1;1;"	";-238;242;-1;29;1,094641447;0,419862986;38,35621123;58016;133047;203213;394276;"	";-338;242;-1;34;3,004016399;1,112636328;37,03829074;82445;221700;348079;652224
Instance-20-25-20-1;1;1;"	";-337;383;-1;45;3,211946487;0,966684103;30,09651957;103660;291541;460119;855320;"	";-517;383;-1;54;9,842771053;2,735104322;27,78795024;161732;523735;849820;1535287
Instance-20-25-20-2;1;1;"	";-280;280;-1;41;2,312242508;0,566813946;24,51360287;71686;181289;280726;533701;"	";-540;280;-1;54;12,88577414;2,226271629;17,27697231;149175;486231;790467;1425873
Instance-20-25-20-3;1;1;"	";-296;384;-1;48;3,663799286;0,787741661;21,50067729;86290;237663;379156;703109;"	";-576;384;-1;62;12,93275952;2,834070444;21,91388805;175419;587812;967181;1730412
Instance-20-25-20-4;1;1;"	";-271;329;-1;55;4,531512976;0,731759548;16,14823906;82435;220836;344709;647980;"	";-777;323;-1;74;26,17241597;4,133642912;15,79389123;256050;933982;1551594;2741626
Instance-20-25-20-5;1;1;"	";-255;305;-1;43;1,947362423;0,544820547;27,97735751;70805;172272;264641;507718;"	";-555;305;-1;58;10,60252333;2,439198971;23,00583451;161462;530054;862402;1553918
Instance-20-25-20-6;1;1;"	";-189;271;-1;28;1,002587557;0,335250854;33,43856127;51516;106160;158130;315806;"	";-289;271;-1;33;2,849097967;0,926975965;32,53577013;73898;184026;282569;540493
Instance-20-25-20-7;1;1;"	";-379;421;-1;70;7,146497726;1,241383314;17,37051297;122240;357007;565305;1044552;"	";-979;421;-1;100;96,19768429;5,797995567;6,027167504;334554;1233104;2055405;3623063
Instance-20-25-20-8;1;1;"	";-230;390;-1;58;3,522843361;0,628792524;17,84900604;79151;197561;303224;579936;"	";-770;390;-1;85;36,51402426;4,105653524;11,24404556;267165;969009;1613105;2849279
Instance-20-25-20-9;1;1;"	";-299;361;-1;45;2,888052464;0,684775829;23,71064369;85120;220606;341683;647409;"	";-541;359;-1;55;10,31061816;2,381220341;23,09483586;157708;505720;815611;1479039
Instance-20-30-20-0;1;1;"	";-203;357;-1;50;2,566158533;0,423862219;16,51738244;59384;134168;203107;396659;"	";-643;357;-1;72;32,5233326;2,699115276;8,299012004;191968;660798;1076612;1929378
Instance-20-30-20-1;1;0;"	";-367;493;-1;130;61,17621279;1,201604366;1,96416926;120187;337460;524304;981951;"	";;;;;;;;;;;
Instance-20-30-20-2;1;1;"	";-478;422;-1;69;10,17282915;1,364635229;13,41451045;131332;380164;597803;1109299;"	";-958;422;-1;93;173,9896538;4,9723351;2,85783378;284775;1001262;1632169;2918206
Instance-20-30-20-3;1;1;"	";-267;433;-1;72;6,300106764;0,70976615;11,26593844;83593;208333;319456;611382;"	";-1021;419;-1;95;38,8956995;5,514185667;14,17685178;325469;1194117;1966336;3485922
Instance-20-30-20-4;1;1;"	";-307;353;-1;52;2,540671587;0,66478157;26,16558448;78494;196975;303894;579363;"	";-687;353;-1;71;11,56070733;2,897050858;25,05946024;190270;635561;1030347;1856178
