Instance; First_solved;Models; Optimum; Calls;Threads;MIN-Timestep;Min-SUMTIME; ;1stTime(Total); 1stTime(Solving);1stTime(Unsat); 1stCPU Time;1stOptimization;1stSOL-COST; 1st Makespan; ;OPT - Optimization; OPT- Time(Total); OPT-Time(Solving); OPT-Time(Unsat); OPT-CPU Time; OPT-SOL-COST; Last-Makespan ;OPT-Makespan; OPT-Solved;Moved On Goal; Theoric Makespan; 1stRunTime ;Total RunTime; Called Extra; Called Extra
Instance-8-5-10-9;1;2;1;0;0;9;52;"	";2,435199738;0,256914139;0,004997253;2,4375;55;107;47;55;55;2,435199738;0,256914139;0,004997253;2,4375;107;47;-1;FALSE;TRUE;12;2,434201717;2,622139931;FALSE;
Instance-8-10-10-0;1;2;1;0;0;9;52;"	";2,226268768;0,103963852;0,00399971;2,21875;54;106;47;54;54;2,226268768;0,103963852;0,00399971;2,21875;106;47;-1;FALSE;TRUE;11;2,225270271;2,414207935;FALSE;
Instance-8-10-10-1;1;2;1;0;0;9;61;"	";1,64745903;0,066976547;0,002998352;1,640625;62;123;38;62;62;1,64745903;0,066976547;0,002998352;1,640625;123;38;-1;FALSE;FALSE;10;1,646460056;1,820402145;FALSE;
Instance-8-10-10-2;1;2;1;0;0;7;46;"	";1,277580261;0,054981232;0,001998901;1,265625;48;94;31;48;48;1,277580261;0,054981232;0,001998901;1,265625;94;31;-1;FALSE;FALSE;9;1,278580189;1,374548912;FALSE;
Instance-8-10-10-3;1;2;1;0;0;13;58;"	";29,68426132;25,16974258;0,019994736;28,984375;65;123;85;65;65;29,68426132;25,16974258;0,019994736;28,984375;123;85;-1;FALSE;TRUE;20;29,68326592;30,15310812;FALSE;
Instance-8-10-10-4;1;2;1;0;0;13;47;"	";7,122661591;1,547491074;0,012994766;7;51;98;96;51;51;7,122661591;1,547491074;0,012994766;7;98;96;-1;FALSE;TRUE;17;7,122662306;7,645491362;FALSE;
Instance-8-10-10-5;1;2;1;0;0;9;55;"	";2,297245026;0,128957748;0,00399971;2,171875;57;112;44;57;57;2,297245026;0,128957748;0,00399971;2,171875;112;44;-1;FALSE;FALSE;11;2,29124856;2,48818326;FALSE;
Instance-8-10-10-6;1;2;1;0;0;10;48;"	";3,097984314;0,108963013;0,005996704;3,0625;49;97;62;49;49;3,097984314;0,108963013;0,005996704;3,0625;97;62;-1;FALSE;FALSE;11;3,096984386;3,362896681;FALSE;
Instance-8-10-10-7;1;2;1;0;0;11;35;"	";4,841413498;0,271913528;0,00799942;4,796875;38;73;86;38;38;4,841413498;0,271913528;0,00799942;4,796875;73;86;-1;FALSE;FALSE;14;4,840409994;5,166305065;FALSE;
Instance-8-10-10-8;1;1;1;0;0;12;53;"	";4,271600723;0,116962433;0,006998062;4,234375;54;107;79;54;54;4,271600723;0,116962433;0,006998062;4,234375;107;79;-1;FALSE;FALSE;13;4,273597717;4,646475554;FALSE;
Instance-8-10-10-9;1;2;1;0;0;10;62;"	";2,270256042;0,093971252;0,004999161;2,25;63;125;48;63;63;2,270256042;0,093971252;0,004999161;2,25;125;48;-1;FALSE;FALSE;11;2,270255327;2,501179934;FALSE;
Instance-8-15-10-0;1;2;1;0;0;12;68;"	";11,09935951;8,110340118;0,009996414;10,6875;84;152;64;84;84;11,09935951;8,110340118;0,009996414;10,6875;152;64;-1;FALSE;TRUE;28;11,09835911;11,43324804;FALSE;
Instance-8-15-10-1;1;2;1;0;0;12;64;"	";4,15363884;0,958686829;0,006998062;4,078125;68;132;68;68;68;4,15363884;0,958686829;0,006998062;4,078125;132;68;-1;FALSE;FALSE;16;4,155636072;4,489526749;FALSE;
Instance-8-15-10-2;1;2;1;0;0;9;47;"	";3,106981277;0,818733215;0,006998062;3,09375;53;100;52;53;53;3,106981277;0,818733215;0,006998062;3,09375;100;52;-1;FALSE;TRUE;15;3,105982304;3,282922983;FALSE;
Instance-8-15-10-3;1;2;1;0;0;8;49;"	";2,419204712;0,844722748;0,004999161;2,40625;53;102;39;53;53;2,419204712;0,844722748;0,004999161;2,40625;102;39;-1;FALSE;FALSE;12;2,419206142;2,555161953;FALSE;
Instance-8-15-10-4;1;2;1;0;0;10;54;"	";2,797082901;0,268913269;0,005998611;2,78125;59;113;56;59;59;2,797082901;0,268913269;0,005998611;2,78125;113;56;-1;FALSE;FALSE;15;2,796082497;3,016010046;FALSE;
Instance-8-15-10-5;1;2;1;0;0;11;72;"	";3,719779968;0,90470314;0,006998062;3,65625;76;148;59;76;76;3,719779968;0,90470314;0,006998062;3,65625;148;59;-1;FALSE;FALSE;15;3,719780207;4,043672562;FALSE;
Instance-8-15-10-6;1;2;1;0;0;7;40;"	";1,785415649;0,132955551;0,00399971;1,75;45;85;37;45;45;1,785415649;0,132955551;0,00399971;1,75;85;37;-1;FALSE;FALSE;12;1,784414768;1,890378714;FALSE;
Instance-8-15-10-7;1;2;1;0;0;9;42;"	";2,931037903;0,118961334;0,00399971;2,796875;44;86;57;44;44;2,931037903;0,118961334;0,00399971;2,796875;86;57;-1;FALSE;FALSE;11;2,931038141;3,139970064;FALSE;
Instance-8-15-10-8;1;2;1;0;0;8;46;"	";1,987348557;0,079971313;0,004999161;1,875;47;93;42;47;47;1,987348557;0,079971313;0,004999161;1,875;93;42;-1;FALSE;FALSE;9;1,986348629;2,121304274;FALSE;
Instance-8-15-10-9;1;1;1;0;0;11;55;"	";3,140968323;0,066978455;0,004999161;3,109375;55;110;66;55;55;3,140968323;0,066978455;0,004999161;3,109375;110;66;-1;FALSE;FALSE;11;3,139970064;3,417878866;FALSE;
Instance-8-20-10-0;1;2;1;0;0;8;47;"	";1,954357147;0,269910812;0,003997803;1,9375;54;101;41;54;54;1,954357147;0,269910812;0,003997803;1,9375;101;41;-1;FALSE;TRUE;15;1,953359127;2,099311352;FALSE;
Instance-8-20-10-1;0;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;
Instance-8-20-10-2;1;1;1;0;0;11;74;"	";2,264257431;0,057979584;0,00399971;2,21875;74;148;47;74;74;2,264257431;0,057979584;0,00399971;2,21875;148;47;-1;FALSE;FALSE;11;2,264256954;2,54016757;FALSE;
Instance-8-20-10-3;1;2;1;0;0;12;58;"	";4,514808655;0,576812744;0,007997513;4,296875;63;121;74;63;63;4,514808655;0,576812744;0,007997513;4,296875;121;74;-1;FALSE;TRUE;17;4,514808178;4,839701414;FALSE;
Instance-8-20-10-4;1;2;1;0;0;8;54;"	";2,217271805;0,165945053;0,002998352;2,125;58;112;44;58;58;2,217271805;0,165945053;0,002998352;2,125;112;44;-1;FALSE;FALSE;12;2,216273546;2,392215252;FALSE;
Instance-8-20-10-5;1;2;1;0;0;8;47;"	";1,768419266;0,109962463;0,00399971;1,75;50;97;41;50;50;1,768419266;0,109962463;0,00399971;1,75;97;41;-1;FALSE;TRUE;11;1,767420769;1,910373688;FALSE;
Instance-8-20-10-6;1;2;1;0;0;10;64;"	";2,624139786;0,246917725;0,005996704;2,609375;69;133;56;69;69;2,624139786;0,246917725;0,005996704;2,609375;133;56;-1;FALSE;FALSE;15;2,623140574;2,878055096;FALSE;
Instance-8-20-10-7;1;2;1;0;0;10;60;"	";2,230270386;0,078975677;0,00399971;2,1875;61;121;50;61;61;2,230270386;0,078975677;0,00399971;2,1875;121;50;-1;FALSE;FALSE;11;2,230268478;2,466191053;FALSE;
Instance-8-20-10-8;1;2;1;0;0;10;57;"	";3,698785782;1,41453743;0,006998062;3,6875;61;118;53;61;61;3,698785782;1,41453743;0,006998062;3,6875;118;53;-1;FALSE;FALSE;14;3,698786736;3,921712399;FALSE;
Instance-8-20-10-9;1;2;1;0;0;12;55;"	";4,448543549;0,815734863;0,008998871;4,40625;65;120;77;65;65;4,448543549;0,815734863;0,008998871;4,40625;120;77;-1;FALSE;TRUE;22;4,448540211;4,785429478;FALSE;
Instance-8-25-10-0;1;2;1;0;0;11;53;"	";3,148965836;0,114961624;0,005996704;3,125;54;107;68;54;54;3,148965836;0,114961624;0,005996704;3,125;107;68;-1;FALSE;FALSE;12;3,147968292;3,418877602;FALSE;
Instance-8-25-10-1;1;2;1;0;0;11;57;"	";6,110996246;3,368894577;0,007997513;6,09375;66;123;64;66;66;6,110996246;3,368894577;0,007997513;6,09375;123;64;-1;FALSE;TRUE;20;6,109995365;6,3679111;FALSE;
Instance-8-25-10-2;1;2;1;0;0;12;63;"	";5,4292202;2,452196121;0,006999969;5,359375;74;137;69;74;74;5,4292202;2,452196121;0,006999969;5,359375;137;69;-1;FALSE;TRUE;23;5,428219795;5,69713068;FALSE;
Instance-8-25-10-3;1;2;1;0;0;9;51;"	";6,217960358;3,80075264;0,006998062;6,15625;66;117;58;66;66;6,217960358;3,80075264;0,006998062;6,15625;117;58;-1;FALSE;TRUE;24;6,216960907;6,407897711;FALSE;
Instance-8-25-10-4;1;2;1;0;0;13;60;"	";6,28194046;2,504179001;0,010997772;6,25;69;129;83;69;69;6,28194046;2,504179001;0,010997772;6,25;129;83;-1;FALSE;FALSE;22;6,280940533;6,651817322;FALSE;
Instance-8-25-10-5;1;2;1;0;0;10;57;"	";4,421548843;1,19760704;0,007997513;4,421875;65;122;73;65;65;4,421548843;1,19760704;0,007997513;4,421875;122;73;-1;FALSE;FALSE;18;4,421549082;4,722450733;FALSE;
Instance-8-25-10-6;1;2;1;0;0;12;62;"	";5,6621418;2,643133163;0,007997513;5,578125;81;143;70;81;81;5,6621418;2,643133163;0,007997513;5,578125;143;70;-1;FALSE;TRUE;31;5,662142038;5,944050789;FALSE;
Instance-8-25-10-7;1;2;1;0;0;15;74;"	";15,80581474;11,11135483;0,012994766;15,40625;98;172;91;98;98;15,80581474;11,11135483;0,012994766;15,40625;172;91;-1;FALSE;TRUE;39;15,80381441;16,29465365;FALSE;
Instance-8-25-10-8;1;2;1;0;0;13;59;"	";7,718467712;3,890722275;0,009996414;7,59375;72;131;84;72;72;7,718467712;3,890722275;0,009996414;7,59375;131;84;-1;FALSE;TRUE;26;7,717467546;8,090346098;FALSE;
Instance-8-25-10-9;1;2;1;0;0;11;68;"	";3,180955887;1,030662537;0,005998611;3,171875;79;147;53;79;79;3,180955887;1,030662537;0,005998611;3,171875;147;53;-1;FALSE;TRUE;22;3,180956364;3,409881115;FALSE;
Instance-8-30-10-0;1;2;1;0;0;12;70;"	";3,066993713;0,540821075;0,005998611;3,046875;82;152;62;82;82;3,066993713;0,540821075;0,005998611;3,046875;152;62;-1;FALSE;FALSE;24;3,066994667;3,337904215;FALSE;
Instance-8-30-10-1;1;2;1;0;0;10;66;"	";8,027364731;5,89806366;0,006996155;7,984375;81;147;54;81;81;8,027364731;5,89806366;0,006996155;7,984375;147;54;-1;FALSE;TRUE;25;8,027366638;8,286281347;FALSE;
Instance-8-30-10-2;0;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;
Instance-8-30-10-3;0;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;
Instance-8-30-10-4;0;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;
Instance-8-30-10-5;0;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;
Instance-8-30-10-6;1;2;1;0;0;12;57;"	";18,08806801;14,2803154;0,010997772;17,96875;77;134;85;77;77;18,08806801;14,2803154;0,010997772;17,96875;134;85;-1;FALSE;FALSE;32;18,08806562;18,48093605;FALSE;
Instance-8-30-10-7;1;2;1;0;0;13;48;"	";4,909389496;0,592805862;0,010997772;4,859375;53;101;95;53;53;4,909389496;0,592805862;0,010997772;4,859375;101;95;-1;FALSE;FALSE;18;4,910388708;5,270270348;FALSE;
Instance-8-30-10-8;1;2;1;0;0;13;56;"	";8,513551712;3,657800674;0,010997772;8,359375;71;127;97;71;71;8,513551712;3,657800674;0,010997772;8,359375;127;97;-1;FALSE;TRUE;28;8,512552977;8,941411495;FALSE;
Instance-8-30-10-9;1;2;1;0;0;13;70;"	";6,334922791;2,757097244;0,00799942;5,921875;85;155;73;85;85;6,334922791;2,757097244;0,00799942;5,921875;155;73;-1;FALSE;TRUE;28;6,333921194;6,764780998;FALSE;
