sep=;
Instance; First_solved; ;Models; Optimum; Calls;Threads;MIN-Timestep;Min-SUMTIME; ;1stTime(Total); 1stTime(Solving);1stTime(Unsat); 1stCPU Time;1stOptimization;1stSOL-COST; 1st Makespan; ;OPT - Optimization; OPT- Time(Total); OPT-Time(Solving); OPT-Time(Unsat); OPT-CPU Time; OPT-SOL-COST; Last-Makespan ;OPT-Makespan; OPT-Solved;Moved On Goal; Theoric Makespan; 1stRunTime ;Total RunTime; Called Extra
Instance-8-10-4-0;1;1,0;1,0;0,0;4,0;5;11;	;0,026990890502929688;0,0019989013671875;0,0;0,046875;0,0;11,0;5;	;0,0;0,026990890502929688;0,0019989013671875;0,0;0,046875;11,0;5;5;True;False;5,0;0,022992849349975586;0,029990196228027344;False
Instance-8-10-4-1;1;1,0;1,0;0,0;4,0;11;29;	;0,09097099304199219;0,0039997100830078125;0,0;0,09375;0,0;29,0;11;	;0,0;0,09097099304199219;0,0039997100830078125;0,0;0,09375;29,0;11;11;True;False;11,0;0,08697199821472168;0,09696817398071289;False
Instance-8-10-4-2;1;1,0;1,0;0,0;4,0;8;21;	;0,05098533630371094;0,0030002593994140625;0,0010013580322265625;0,046875;0,0;21,0;8;	;0,0;0,05098533630371094;0,0030002593994140625;0,0010013580322265625;0,046875;21,0;8;8;True;False;8,0;0,04698467254638672;0,05498194694519043;False
Instance-8-10-4-3;1;1,0;1,0;0,0;4,0;5;12;	;0,024991989135742188;0,0009975433349609375;0,0;0,03125;0,0;12,0;5;	;0,0;0,024991989135742188;0,0009975433349609375;0,0;0,03125;12,0;5;5;True;False;5,0;0,01999354362487793;0,026991605758666992;False
Instance-8-10-4-4;1;1,0;1,0;0,0;4,0;7;15;	;0,03998565673828125;0,0019969940185546875;0,0;0,046875;0,0;15,0;7;	;0,0;0,03998565673828125;0,0019969940185546875;0,0;0,046875;15,0;7;7;True;False;7,0;0,03598761558532715;0,043985843658447266;False
Instance-8-10-4-5;1;1,0;1,0;0,0;4,0;6;10;	;0,03298759460449219;0,00099945068359375;0,0;0,046875;0,0;10,0;6;	;0,0;0,03298759460449219;0,00099945068359375;0,0;0,046875;10,0;6;6;True;False;6,0;0,028990745544433594;0,0369877815246582;False
Instance-8-10-4-6;1;1,0;1,0;0,0;4,0;12;28;	;0,094970703125;0,005001068115234375;0,0010013580322265625;0,09375;0,0;28,0;12;	;0,0;0,094970703125;0,005001068115234375;0,0010013580322265625;0,09375;28,0;12;12;True;False;12,0;0,09097051620483398;0,10196638107299805;False
Instance-8-10-4-7;1;1,0;1,0;0,0;4,0;6;13;	;0,03199195861816406;0,0010013580322265625;0,0;0,03125;0,0;13,0;6;	;0,0;0,03199195861816406;0,0010013580322265625;0,0;0,03125;13,0;6;6;True;False;6,0;0,026990652084350586;0,03598785400390625;False
Instance-8-10-4-8;1;1,0;1,0;0,0;4,0;10;24;	;0,0719757080078125;0,00299835205078125;0,0;0,109375;0,0;24,0;10;	;0,0;0,0719757080078125;0,00299835205078125;0,0;0,109375;24,0;10;10;True;False;10,0;0,06697797775268555;0,07697463035583496;False
Instance-8-10-4-9;1;1,0;1,0;0,0;4,0;10;27;	;0,08097457885742188;0,005001068115234375;0,0;0,109375;0,0;27,0;10;	;0,0;0,08097457885742188;0,005001068115234375;0,0;0,109375;27,0;10;10;True;False;10,0;0,07697510719299316;0,08597135543823242;False
