Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;64;64;2;0;0;1;63,4992;41;0;1;0;0;31;
;64;64;2;0;1;1;0,143000000000001;90;0;1;0;0;53;
;64;64;2;0;2;1;0,0862000000000194;82;0;1;0;0;49;
;64;64;2;0;3;1;0,14489999999995;74;0;1;0;0;66;
;64;64;2;0;4;1;0,154499999999985;81;0;1;0;0;78;
;64;64;4;0;0;1;0,182199999999966;166;0;1;0;0;73;
;64;64;4;0;1;1;0,222299999999905;169;0;1;0;0;61;
;64;64;4;0;2;1;0,135499999999865;101;0;1;0;0;48;
;64;64;4;0;3;1;0,367499999999836;160;0;1;0;0;65;
;64;64;4;0;4;1;86,9923000000001;207;1;1;2;0;90;
;64;64;6;0;0;1;0,171000000000049;161;0;1;0;0;59;
;64;64;6;0;1;1;0,210800000000063;235;0;1;0;0;76;
;64;64;6;0;2;1;0,447299999999814;229;0;1;0;0;66;
;64;64;6;0;3;1;0,40480000000025;315;0;1;0;0;63;
;64;64;6;0;4;1;3,22350000000006;308;1;1;2;0;70;
;64;64;8;0;0;1;1,71160000000009;340;1;1;2;0;83;
;64;64;8;0;1;1;0,307499999999891;253;0;1;0;0;71;
;64;64;8;0;2;1;4,01769999999988;483;1;1;2;0;87;
;64;64;8;0;3;1;1,30649999999969;448;1;1;2;0;109;
;64;64;8;0;4;1;0,279799999999796;294;0;1;0;0;62;
;64;64;10;0;0;1;10,6687999999999;590;1;1;2;0;90;
;64;64;10;0;1;1;15,0174000000002;498;1;1;7;0;93;
;64;64;10;0;2;1;0,402099999999791;395;0;1;0;0;72;
;64;64;10;0;3;1;4,35410000000047;389;1;1;2;0;80;
;64;64;10;0;4;1;1,95790000000034;355;1;1;2;0;60;
;64;64;12;0;0;1;1,04230000000007;538;0;1;0;0;99;
;64;64;12;0;1;1;3,88569999999982;514;1;1;2;0;71;
;64;64;12;0;2;1;32,8397000000004;573;1;1;4;0;114;
;64;64;12;0;3;1;0,566499999999905;433;0;1;0;0;85;
;64;64;12;0;4;1;0,666199999999662;561;0;1;0;0;78;
;64;64;14;0;0;1;0,816499999999905;553;0;1;0;0;80;
;64;64;14;0;1;1;7,55429999999978;573;1;1;5;0;77;
;64;64;14;0;2;1;1,45409999999993;553;1;1;2;0;62;
;64;64;14;0;3;1;12,3858;684;1;1;7;0;94;
;64;64;14;0;4;1;4,19470000000001;510;1;1;4;0;58;
;64;64;16;0;0;1;0,645700000000033;619;0;1;0;0;91;
;64;64;16;0;1;1;2,71360000000004;655;1;1;2;0;76;
;64;64;16;0;2;1;1,59889999999996;625;1;1;2;0;65;
;64;64;16;0;3;1;4,17459999999937;665;1;1;4;0;97;
;64;64;16;0;4;1;2,32049999999981;757;1;1;2;0;102;
;64;64;18;0;0;1;8,90929999999935;876;1;1;5;0;99;
;64;64;18;0;1;1;1947,458;786;67;132;73;1;92;
;64;64;18;0;2;1;1,77690000000075;865;0;1;0;0;92;
;64;64;18;0;3;1;2,42740000000049;576;1;1;2;0;71;
;64;64;18;0;4;1;5,04249999999956;888;1;1;2;0;87;
;64;64;20;0;0;1;5,11059999999998;709;1;1;2;0;87;
;64;64;20;0;1;1;283,338299999999;796;67;132;87;1;88;
;64;64;20;0;2;1;12,7272999999987;939;1;1;2;0;98;
;64;64;20;0;3;1;6,43429999999898;766;1;1;4;0;78;
;64;64;20;0;4;1;17,7415999999994;904;1;1;9;0;100;
