Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;EPEA*/SIC Success;EPEA*/SIC Runtime;EPEA*/SIC Solution Cost;EPEA*/SIC Expanded;EPEA*/SIC Generated;EPEA*/SIC Reopened;EPEA*/SIC BPMX boosts;EPEA*/SIC Closed List Hits;EPEA*/SIC Reopened With Old H;EPEA*/SIC H Updated From Other Area;EPEA*/SIC Max expansion delay;EPEA*/SIC Quick Insertions;EPEA*/SIC Quick Insertions Cancelled;EPEA*/SIC Expanded Full States;EPEA*/SIC Solution Depth;Makespan;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;32;32;4;0;1;1;2.48209999999995;99;45;181;0;0;0;0;0;0;44;120;45;0;46;1;0.252900000000068;99;0;1;0;0;46;
;32;32;4;0;2;1;1.47480000000007;61;23;83;0;0;0;0;0;0;22;44;23;0;24;1;0.180200000000013;61;0;1;0;0;24;
;32;32;4;0;3;1;1.4221;65;23;90;0;0;0;0;0;0;22;51;23;0;24;1;0.174099999999953;65;0;1;0;0;24;
;32;32;4;0;4;1;3.08590000000004;97;32;173;0;0;0;0;0;0;31;133;32;0;33;1;0.253199999999993;97;0;1;0;0;33;
;32;32;4;0;5;1;66.1292999999999;72;653;658;0;0;4169;0;0;635;398;243;652;1;25;1;140.8009;72;65;126;87;1;25;
;32;32;4;0;6;1;1.4507000000001;80;25;87;0;0;0;0;0;0;24;54;25;0;26;1;0.319000000000074;80;0;1;0;0;26;
;32;32;4;0;7;1;2.75660000000016;113;41;135;0;0;0;0;0;0;40;86;41;0;42;1;0.286899999999832;113;0;1;0;0;42;
;32;32;4;0;8;1;2.15120000000002;104;44;125;0;0;0;0;0;0;43;65;44;0;45;1;0.25630000000001;104;0;1;0;0;45;
;32;32;4;0;9;1;1.97990000000004;77;40;95;0;0;0;0;0;0;39;43;40;0;41;1;0.265999999999849;77;0;1;0;0;41;
;32;32;6;0;0;1;4.2663;89;33;85;0;0;0;0;0;0;32;44;33;0;34;1;0.372200000000021;89;0;1;0;0;34;
;32;32;6;0;1;1;6.25530000000003;105;33;337;0;0;0;0;0;0;32;240;33;0;34;1;0.348199999999906;105;0;1;0;0;34;
;32;32;6;0;2;1;7.26170000000002;137;34;493;0;0;0;0;0;0;33;395;34;0;35;1;0.43769999999995;137;0;1;0;0;35;
;32;32;6;0;3;1;6.15959999999995;115;25;408;0;0;0;0;0;0;24;335;25;0;26;1;2.86849999999981;115;1;1;3;0;26;
;32;32;6;0;4;1;19.5576000000001;137;197;530;0;0;303;0;0;160;172;293;197;0;38;1;2.9556;137;1;1;2;0;38;
;32;32;6;0;5;1;4.58750000000009;162;43;207;0;0;0;0;0;0;42;148;43;0;44;1;4.77350000000001;162;1;1;2;0;44;
;32;32;6;0;6;1;5.69339999999988;166;40;413;0;0;0;0;0;0;39;309;40;0;41;1;0.447000000000116;166;0;1;0;0;41;
;32;32;6;0;7;1;3.55759999999987;131;28;152;0;0;0;0;0;0;27;108;28;0;29;1;1.93629999999985;131;1;1;2;0;29;
;32;32;6;0;8;1;5.7358999999999;121;41;316;0;0;0;0;0;0;40;227;41;0;42;1;3.89289999999983;121;1;1;2;0;42;
;32;32;6;0;9;1;5.36879999999996;115;30;288;0;0;0;0;0;0;29;194;30;0;31;1;1.87059999999997;115;1;1;2;0;31;
;32;32;8;0;0;1;13.8316;142;27;549;0;0;0;0;0;0;26;266;27;0;28;1;3.64409999999998;142;1;1;4;0;28;
;32;32;8;0;1;1;6.77070000000003;122;35;281;0;0;0;0;0;0;34;182;35;0;36;1;2.21759999999995;122;1;1;2;0;36;
;32;32;8;0;2;1;9.25879999999961;130;27;536;0;0;0;0;0;0;26;381;27;0;28;1;0.378600000000006;130;0;1;0;0;28;
;32;32;8;0;3;1;14.3015999999998;170;56;482;0;0;9;0;0;10;52;173;56;0;47;1;0.563400000000001;170;0;1;0;0;47;
;32;32;8;0;4;1;6.19180000000006;147;38;307;0;0;0;0;0;0;37;205;38;0;39;1;0.437900000000354;147;0;1;0;0;39;
;32;32;8;0;5;1;385.3091;197;1950;2573;0;0;7693;0;0;1875;1637;807;1950;0;49;1;2.91290000000026;197;1;1;2;0;49;
;32;32;8;0;6;1;42.3780000000002;195;42;1467;0;0;0;0;0;0;41;1169;42;0;43;1;0.670999999999822;195;0;1;0;0;43;
;32;32;8;0;7;1;10.2831999999999;194;44;490;0;0;0;0;0;0;43;318;44;0;45;1;2.57899999999972;194;1;1;2;0;45;
;32;32;8;0;8;1;12.8242;150;36;430;0;0;0;0;0;0;35;266;36;0;37;1;0.50839999999971;150;0;1;0;0;37;
;32;32;8;0;9;1;15.2573000000002;178;35;553;0;0;0;0;0;0;34;262;35;0;36;1;3.47850000000017;178;1;1;2;0;36;
;32;32;10;0;0;1;52.0219000000002;243;43;1249;0;0;0;0;0;0;42;950;43;0;44;1;5.93910000000005;243;1;1;3;0;44;
;32;32;10;0;1;1;44.8395;181;47;1509;0;0;0;0;0;0;46;950;47;0;48;1;3.7502999999997;181;1;1;5;0;48;
;32;32;10;0;2;1;45.8081000000002;182;34;1813;0;0;0;0;0;0;33;1267;34;0;35;1;2.86259999999993;182;1;1;2;0;35;
;32;32;10;0;3;1;64.0696000000003;189;57;1940;0;0;6;0;0;8;54;861;57;0;50;1;5.81989999999996;189;1;1;5;0;50;
;32;32;10;0;4;1;63.0119999999997;199;72;2242;0;0;52;0;0;37;59;1158;72;0;36;1;4.29059999999936;199;1;1;2;0;36;
;32;32;10;0;5;1;130.5725;208;37;4824;0;0;0;0;0;0;36;3763;37;0;38;1;0.55580000000009;208;0;1;0;0;38;
;32;32;10;0;6;1;30.9648999999999;183;28;1192;0;0;0;0;0;0;27;652;28;0;29;1;0.561200000000099;183;0;1;0;0;29;
;32;32;10;0;7;0;300001.8111;-2;155102;157949;0;0;5492229;0;0;139768;112015;45165;155102;0;-1;1;619.141999999993;204;67;131;71;1;34;
;32;32;10;0;8;1;19.6886999999988;147;39;805;0;0;0;0;0;1;38;510;39;0;39;1;1.17800000001444;147;1;1;2;0;39;
;32;32;10;0;9;1;73.906799999997;177;216;1033;0;0;350;0;0;178;183;593;216;0;36;1;0.583000000042375;177;0;1;0;0;36;
;32;32;12;0;0;1;76.0755999999819;232;31;1780;0;0;0;0;0;0;30;1365;31;0;32;1;3.79210000002058;232;1;1;3;0;32;
;32;32;12;0;1;1;148.746099999989;238;35;4788;0;0;0;0;0;0;34;3217;35;0;36;1;2.41100000002189;238;1;1;2;0;36;
;32;32;12;0;2;1;161.429800000042;206;33;3333;0;0;0;0;0;0;32;2276;33;0;34;1;2.84820000000764;206;1;1;2;0;34;
;32;32;12;0;3;0;300005.9104;-2;148550;158129;0;0;5826956;0;0;148318;101471;52561;148550;0;-1;1;7.24860000004992;252;1;1;6;0;35;
;32;32;12;0;4;1;513.087799999979;242;53;12612;0;0;9;0;0;13;48;9491;53;0;41;1;3.126200000057;242;1;1;2;0;41;
;32;32;12;0;5;1;225.663900000043;191;139;3026;0;0;177;0;0;105;126;1363;139;0;35;1;4.60710000002291;191;1;1;4;0;35;
;32;32;12;0;6;1;304.718200000003;283;44;5989;0;0;0;0;0;0;43;2873;44;0;45;1;4.07849999994505;283;1;1;4;0;45;
;32;32;12;0;7;0;300001.3391;-2;84968;101559;0;0;3346638;0;0;70478;57683;39779;84968;0;-1;1;6.08270000002813;314;1;1;4;0;38;
;32;32;12;0;8;1;489.551200000104;221;33;11177;0;0;0;0;0;0;32;7048;33;0;34;1;2.16820000007283;221;1;1;2;0;34;
;32;32;12;0;9;1;293.510799999931;218;55;8767;0;0;19;0;0;21;50;5644;55;0;35;1;1.42170000006445;218;1;1;2;0;35;
;32;32;14;0;0;1;2980.29460000002;379;47;55948;0;0;0;0;0;0;46;39517;47;0;48;1;17.1091000000015;379;1;1;9;0;48;
;32;32;14;0;1;0;300001.1289;-2;62399;77341;0;0;1637345;0;0;55015;40737;30459;62399;0;-1;1;542.672400000039;244;66;121;73;1;32;
;32;32;14;0;2;0;300002.531;-2;82518;102592;0;0;4394105;0;0;80520;52689;46830;82518;0;-1;1;10.3007000000216;297;1;1;8;0;38;
;32;32;14;0;3;1;33288.9262000001;297;21625;50258;0;0;603720;0;0;20101;16565;17308;21625;0;58;1;3.10330000007525;297;1;1;2;0;58;
;32;32;14;0;4;1;31265.3021;289;25093;59346;0;0;469995;0;0;23863;17093;34060;25093;0;41;1;5.18900000001304;289;1;1;4;0;41;
;32;32;14;0;5;0;300001.6778;-2;68376;96338;0;0;2128791;0;0;61240;46826;43367;68376;0;-1;1;12.906500000041;335;1;1;8;0;43;
;32;32;14;0;6;1;1551.48359999992;331;340;27514;0;0;842;0;0;298;263;10866;340;0;43;1;5.01280000014231;331;1;1;3;0;43;
;32;32;14;0;7;0;300007.6205;-2;47902;60361;0;0;1113400;0;0;47697;45173;9043;47902;0;-1;1;9.68159999977797;309;1;1;6;0;48;
;32;32;14;0;8;1;570.600399999879;254;56;13510;0;0;9;0;0;10;54;7311;56;0;47;1;6.3371000001207;254;1;1;4;0;47;
;32;32;14;0;9;1;1034.28329999978;274;39;18793;0;0;0;0;0;0;38;12610;39;0;40;1;7.77100000018254;274;1;1;6;0;40;
;32;32;16;0;0;1;18805.0452000001;321;9649;77731;0;0;179146;0;0;9608;5777;47377;9649;0;42;1;7.12309999996796;321;1;1;4;0;42;
;32;32;16;0;1;1;14546.6507000001;309;137;150438;0;0;242;0;0;96;108;84793;137;0;42;1;4.23820000002161;309;1;1;2;0;42;
;32;32;16;0;2;1;8444.80530000012;285;721;74055;0;0;1495;0;0;677;636;7882;721;0;45;1;8.60770000005141;285;1;1;4;0;45;
;32;32;16;0;3;1;1394.82579999976;248;37;26412;0;0;0;0;0;0;36;9991;37;0;38;1;2.95690000010654;248;1;1;2;0;38;
;32;32;16;0;4;0;300001.4793;-2;67233;131255;0;0;2683158;0;0;66097;48937;70029;67233;0;-1;1;4.76480000000447;309;1;1;4;0;34;
;32;32;16;0;5;1;17255.0608999999;385;45;180887;0;0;0;0;0;0;44;115306;45;0;46;1;10.0504000000656;385;1;1;7;0;46;
;32;32;16;0;6;1;22781.4944000002;407;40;256147;0;0;0;0;0;0;39;190571;40;0;41;1;9.41020000027493;407;1;1;6;0;41;
;32;32;16;0;7;0;300009.1887;-2;94293;161147;0;0;1854166;0;0;91847;65177;63201;94293;0;-1;1;63.4561000000685;368;15;29;23;1;44;
;32;32;16;0;8;0;300001.5432;-2;4360;114689;0;0;0;0;0;4356;16385;32767;4360;0;-1;1;11.2091000000946;322;1;1;9;0;36;
;32;32;16;0;9;1;10204.7001999998;360;701;115362;0;0;1838;0;0;436;587;90198;701;0;49;1;13.6225000000559;360;1;1;9;0;49;
;32;32;18;0;0;0;300013.6179;-2;1165;294913;0;0;0;0;0;1162;98304;0;1165;0;-1;1;55.6507999999449;366;19;37;37;1;56;
;32;32;18;0;1;1;55280.0346999997;371;4601;372031;0;0;41624;0;0;4248;3326;237632;4601;0;40;1;6.47289999993518;371;1;1;4;0;40;
;32;32;18;0;2;1;4179.75210000016;392;50;43918;0;0;0;0;0;0;49;27484;50;0;51;1;11.2568000000902;392;1;1;7;0;51;
;32;32;18;0;3;0;300003.3089;-2;54805;103638;0;0;1373503;0;0;54184;39696;31173;54805;0;-1;1;10.2675000000745;382;1;1;6;0;45;
;32;32;18;0;4;1;202069.574;430;58;907895;0;0;8;0;0;9;56;645694;58;0;50;1;9.48159999959171;430;1;1;5;0;50;
;32;32;18;0;5;0;300010.1797;-2;28094;148409;0;0;822936;0;0;21589;15468;83788;28094;0;-1;1;283.237600000575;414;67;132;76;1;50;
;32;32;18;0;6;0;300011.1547;-2;671;450433;0;0;512;0;0;642;901;187387;671;0;-1;1;6.0508999992162;311;1;1;5;0;32;
;32;32;18;0;7;1;19467.9974000007;417;114;235546;0;0;83;0;0;71;102;186291;114;0;44;1;7.37810000032187;417;1;1;5;0;44;
;32;32;18;0;8;0;300009.2111;-2;58715;184184;0;0;1208681;0;0;44337;53999;64648;58715;0;-1;1;12.4394000004977;431;1;1;6;0;51;
;32;32;18;0;9;0;300009.6648;-2;61768;90284;0;0;2054625;0;0;61372;44116;29783;61768;0;-1;1;31.9378000004217;328;6;7;15;3;39;
;32;32;20;0;0;0;867110.6058;-2;1;1048577;0;0;0;0;0;-1;0;0;1;0;-1;1;5.32170000020415;382;1;1;2;0;35;
;32;32;20;0;1;1;53972.9469999997;445;47;342020;0;0;0;0;0;0;46;145365;47;0;48;1;10.436999999918;445;1;1;7;0;48;
;32;32;20;0;2;0;300318.4524;-2;2;524289;0;0;0;0;0;0;0;0;2;0;-1;1;11.1578000001609;454;1;1;6;0;46;
;32;32;20;0;3;0;300019.9343;-2;44651;204901;0;0;959132;0;0;43987;41061;32767;44651;0;-1;1;5.91069999989122;412;1;1;5;0;38;
;32;32;20;0;4;0;300012.2497;-2;7;835585;0;0;0;0;0;0;32772;278524;7;0;-1;1;7.98519999999553;430;1;1;6;0;37;
;32;32;20;0;5;0;503018.4373;-2;1;786433;0;0;0;0;0;-1;0;0;1;0;-1;1;26.3418000005186;471;1;1;12;0;50;
;32;32;20;0;6;0;300012.6853;-2;389;513025;0;0;0;0;0;383;3075;116733;389;0;-1;1;34.0288000004366;373;13;27;24;1;37;
;32;32;20;0;7;0;300018.5487;-2;2;524289;0;0;0;0;0;0;0;0;2;0;-1;1;21.8310000002384;436;1;1;9;0;55;
;32;32;20;0;8;0;725938.347800001;-2;1;1048577;0;0;0;0;0;-1;0;0;1;0;-1;1;6.77910000085831;386;1;1;4;0;34;
;32;32;20;0;9;0;300006.740800001;-2;52585;84918;0;0;1263593;0;0;40688;36421;23920;52585;0;-1;1;6.91369999945164;365;1;1;7;0;38;
;32;32;22;0;0;0;719437.5853;-2;1;1048577;0;0;0;0;0;-1;0;0;1;0;-1;1;546.637899998575;506;68;134;91;1;46;
;32;32;22;0;1;0;920485.206600001;-2;1;1;0;0;0;0;0;-1;0;0;1;1;-1;1;1680.64809999987;464;72;138;144;1;39;
;32;32;22;0;2;0;338790.783;-2;1;786433;0;0;0;0;0;-1;0;0;1;0;-1;1;13.7533999998122;458;1;1;7;0;41;
