Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;16;16;18;0;3;1;7,54620000000068;175;11;21;21;1;28;
;16;16;18;0;4;1;0,196700000000419;152;0;1;0;0;15;
;16;16;20;0;0;1;4,69319999999971;219;6;10;18;4;23;
;16;16;20;0;1;1;50,174;196;33;66;77;1;19;
;16;16;20;0;2;1;2,95780000000013;161;4;7;16;1;20;
;16;16;20;0;3;1;1,31790000000001;142;2;2;10;0;12;
;16;16;20;0;4;1;9,19970000000012;232;5;9;20;1;23;
;16;16;22;0;0;1;3,83449999999993;249;1;1;15;0;26;
;16;16;22;0;1;1;5,79610000000048;206;9;16;23;1;18;
;16;16;22;0;2;1;549,097199999999;289;79;148;122;1;26;
;16;16;22;0;3;1;10,4161000000004;205;15;29;32;1;23;
;16;16;22;0;4;1;31,0863000000008;225;40;74;76;1;24;
;16;16;24;0;0;1;82,3708999999999;278;61;111;86;3;25;
;16;16;24;0;1;1;13,3305999999993;241;11;20;29;2;26;
;16;16;24;0;2;1;9,29240000000027;239;8;14;28;1;21;
;16;16;24;0;3;1;380,954800000001;299;142;270;251;2;27;
;16;16;24;0;4;1;395,102800000001;276;273;488;397;3;23;
;16;16;26;0;0;1;76,3901000000005;271;61;112;97;1;23;
;16;16;26;0;1;1;17,4315999999999;327;16;33;43;1;24;
;16;16;26;0;2;1;10,5511000000006;253;12;17;26;1;31;
;16;16;26;0;3;1;2,91809999999896;274;1;1;17;0;19;
;16;16;26;0;4;1;37,7412999999997;255;54;67;74;7;25;
;16;16;28;0;0;1;4,06680000000051;292;1;1;22;0;21;
;16;16;28;0;1;1;6,01980000000003;272;6;9;24;1;21;
;16;16;28;0;2;1;148,9727;295;257;386;374;2;23;
;16;16;28;0;3;1;5,09200000000055;313;1;1;21;0;22;
;16;16;28;0;4;1;3,28640000000087;272;1;1;19;0;20;
;16;16;30;0;0;1;29,2590999999993;338;32;58;65;1;27;
;16;16;30;0;1;1;238,8663;288;307;437;542;8;24;
;16;16;30;0;2;1;5,14190000000053;347;2;2;22;0;22;
;16;16;30;0;3;1;6,29179999999906;310;1;1;26;0;20;
;16;16;30;0;4;1;10,4431999999997;286;10;21;38;2;27;
;16;16;32;0;0;1;38,7631999999994;355;32;61;75;2;22;
;16;16;32;0;1;1;16,8909999999996;310;13;14;34;6;23;
;16;16;32;0;2;1;159,984;323;119;213;197;3;21;
;16;16;32;0;3;1;49,9997000000003;334;27;46;66;3;21;
;16;16;32;0;4;1;131,7549;364;112;188;220;2;21;
;16;16;34;0;0;1;4,90890000000036;305;1;1;26;0;23;
;16;16;34;0;1;1;171,6873;340;132;219;215;4;25;
;16;16;34;0;2;1;414,005000000001;417;267;504;422;3;24;
;16;16;34;0;3;1;147,750899999999;324;108;196;200;2;25;
;16;16;34;0;4;1;558,031499999997;374;417;683;673;3;24;
;16;16;36;0;0;1;8,39700000000084;390;3;4;30;0;24;
;16;16;36;0;1;1;55,512700000003;319;28;45;57;3;23;
;16;16;36;0;2;1;16,7019;336;12;20;42;3;21;
;16;16;36;0;3;1;1010,2273;405;504;832;700;8;23;
;16;16;36;0;4;1;12,9586000000018;375;5;8;38;1;21;
;16;16;38;0;0;1;951,5929;391;652;1085;927;7;27;
;16;16;38;0;1;1;80,9589000000014;388;84;131;132;3;25;
;16;16;38;0;2;1;1211,1345;429;849;1172;1071;7;26;
;16;16;38;0;3;1;15,1890999999996;374;9;14;44;0;25;
;16;16;38;0;4;1;170,245599999998;349;117;166;180;4;25;
;16;16;40;0;0;1;179,5203;445;138;246;221;2;23;
;16;16;40;0;1;1;167,4205;472;124;227;206;2;25;
;16;16;40;0;2;1;414,158599999999;426;156;262;259;4;25;
;16;16;40;0;3;1;562,791000000001;471;275;385;362;7;25;
;16;16;40;0;4;0;30001,4293;-2;757;1220;1186;2;-1;
;16;16;42;0;0;0;30001,3779;-2;882;1232;1090;11;-1;
;16;16;42;0;1;1;12,486699999994;389;5;7;42;2;22;
;16;16;42;0;2;1;109,087400000004;458;66;86;134;3;24;
;16;16;42;0;3;1;5386,2;437;551;679;718;10;25;
;16;16;42;0;4;1;1555,9547;435;597;1117;876;6;21;
;16;16;44;0;0;0;30001,7317;-2;889;1398;1166;11;-1;
;16;16;44;0;1;1;9815,87610000001;486;1085;1653;1514;7;25;
;16;16;44;0;2;0;30001,323;-2;765;945;1054;5;-1;
;16;16;44;0;3;1;454,751499999984;475;338;568;553;8;25;
;16;16;44;0;4;1;547,349500000011;519;249;414;379;7;29;
;16;16;46;0;0;1;437,445699999982;508;210;340;354;4;27;
;16;16;46;0;1;1;740,615899999975;531;164;193;226;11;27;
;16;16;46;0;2;1;13671,1353;456;1011;1534;1371;11;24;
;16;16;46;0;3;0;30001,386;-2;1014;1540;1387;8;-1;
;16;16;46;0;4;1;1397,7262;452;871;1227;1314;8;21;
;16;16;48;0;0;1;139,764999999985;496;104;157;150;6;23;
;16;16;48;0;1;1;3695,04679999998;562;489;793;757;8;27;
;16;16;48;0;2;0;30001,9658;-2;928;1274;1262;7;-1;
;16;16;48;0;3;0;30001,5275;-2;620;1091;931;7;-1;
;16;16;48;0;4;0;30002,81;-2;965;1454;1348;5;-1;
;16;16;50;0;0;1;29656,364;532;1048;1486;1420;13;27;
;16;16;50;0;1;0;30001,901;-2;1004;1749;1579;2;-1;
;16;16;50;0;2;0;30001,5971;-2;441;554;602;7;-1;
;16;16;50;0;3;0;30001,3833;-2;734;1070;1083;6;-1;
;16;16;50;0;4;0;30001,8591;-2;1481;2407;2180;8;-1;
;16;16;52;0;0;0;30002,7795;-2;640;899;1016;8;-1;
;16;16;52;0;1;0;30001,4866;-2;661;894;942;5;-1;
;16;16;52;0;2;0;30002,4063;-2;1067;1588;1805;4;-1;
;16;16;52;0;3;0;30001,5281999999;-2;740;1240;1101;1;-1;
;16;16;52;0;4;0;30001,5381;-2;1540;2357;2232;6;-1;
;16;16;54;0;0;1;334,181200000108;601;212;311;307;4;22;
;16;16;54;0;1;0;30001,6581999999;-2;1205;1874;1737;4;-1;
;16;16;54;0;2;0;30001,3987;-2;1524;2077;1958;3;-1;
;16;16;54;0;3;0;30002,4814;-2;1017;1658;1410;6;-1;
;16;16;54;0;4;0;30001,4552;-2;1338;2090;1804;6;-1;
;16;16;56;0;0;0;30001,3818000001;-2;567;773;841;5;-1;
;16;16;56;0;1;0;30001,5267;-2;1779;2959;2533;5;-1;
;16;16;56;0;2;0;30001,4366;-2;1370;2075;2063;6;-1;
;16;16;56;0;3;1;257,580300000031;587;139;217;218;5;23;
;16;16;56;0;4;0;30001,6357000001;-2;990;1457;1514;8;-1;
;16;16;58;0;0;0;30001,4896;-2;720;829;945;4;-1;
;16;16;58;0;1;0;30002,3657;-2;859;1022;1210;4;-1;
;16;16;58;0;2;0;30001,4862;-2;1831;2661;2350;5;-1;
;16;16;58;0;3;0;30001,5338999999;-2;1782;2757;2598;8;-1;
;16;16;58;0;4;0;30002,3268;-2;937;1284;1247;7;-1;
;16;16;60;0;0;0;30002,0061999999;-2;1116;1404;1624;10;-1;
;16;16;60;0;1;0;30001,7977999999;-2;1163;1627;1539;6;-1;
;16;16;60;0;2;0;30001,5083000001;-2;1415;2036;1791;8;-1;
;16;16;60;0;3;0;30002,3785999999;-2;956;1313;1383;8;-1;
;16;16;60;0;4;0;30001,8811000001;-2;1560;2213;2352;8;-1;
;16;16;62;0;0;0;30000,5499;-1;1159;1890;1749;-1;-1;
;16;16;62;0;1;0;30001,6131;-2;1654;2184;1953;3;-1;
;16;16;62;0;2;0;30001,5311;-2;1771;2555;2647;9;-1;
;16;16;62;0;3;0;30001,4201;-2;2208;3441;2821;7;-1;
;16;16;62;0;4;0;30002,6742;-2;731;907;1106;4;-1;
;16;16;64;0;0;0;30000,6454;-1;832;1116;1279;-1;-1;
;16;16;64;0;1;0;30001,4926;-2;1153;1689;1743;7;-1;
;16;16;64;0;2;0;30001,5149000001;-2;2314;3740;3033;7;-1;
;16;16;64;0;3;0;30001,4399000001;-2;1397;1916;1935;10;-1;
;16;16;64;0;4;0;30001,5456000001;-2;587;767;891;8;-1;
;16;16;66;0;0;0;30000,3175000001;-1;1577;2131;2326;-1;-1;
;16;16;66;0;1;0;30001,4998999999;-2;906;1288;1523;9;-1;
;16;16;66;0;2;0;30002,048;-2;1628;2423;2116;8;-1;
;16;16;66;0;3;0;30001,6927999998;-2;587;692;853;4;-1;
;16;16;66;0;4;0;30001,8817;-2;930;1406;1420;7;-1;
;16;16;68;0;0;0;30001,5703;-2;1792;2603;2516;6;-1;
;16;16;68;0;1;0;30001,5544;-2;1376;1745;2052;8;-1;
;16;16;68;0;2;0;30002,6240999999;-2;799;1350;1367;7;-1;
;16;16;68;0;3;0;30002,1353000002;-2;1236;1586;1607;1;-1;
;16;16;68;0;4;0;30001,4255000001;-2;1840;2322;2821;8;-1;
;16;16;70;0;0;0;30001,5303;-2;1164;1742;1697;8;-1;
;16;16;70;0;1;0;30001,4931999999;-2;1320;1739;2108;10;-1;
;16;16;70;0;2;0;30001,8369;-2;1636;2742;2530;10;-1;
;16;16;70;0;3;0;30001,4661000001;-2;1618;2081;2449;2;-1;
;16;16;70;0;4;0;30003,1933000002;-2;1491;1877;2009;6;-1;
;16;16;72;0;0;0;30001,3559000001;-2;1408;2184;2228;13;-1;
;16;16;72;0;1;0;30001,5947;-2;1661;2333;2129;4;-1;
;16;16;72;0;2;0;30001,4461999999;-2;770;1127;1245;3;-1;
;16;16;72;0;3;0;30001,6908;-2;852;1071;1112;8;-1;
;16;16;72;0;4;0;30001,4254000001;-2;1326;2057;1956;9;-1;
;16;16;74;0;0;0;30001,5179999999;-2;1673;2334;2544;6;-1;
;16;16;74;0;1;0;30002,9684000001;-2;1846;2327;2852;9;-1;
;16;16;74;0;2;0;30002,2642000001;-2;969;1407;1551;5;-1;
;16;16;74;0;3;0;30001,5176000004;-2;1115;1834;1563;4;-1;
;16;16;74;0;4;0;30002,5238000001;-1;1780;2278;2630;-1;-1;
;16;16;76;0;0;0;30001,6028;-2;1446;1851;2146;7;-1;
;16;16;76;0;1;0;30001,5926000001;-2;2660;3611;3757;11;-1;
;16;16;76;0;2;0;30001,6302;-2;1589;2399;2301;2;-1;
;16;16;76;0;3;0;30001,7113000001;-2;1818;2925;2677;6;-1;
;16;16;76;0;4;0;30001,3873000001;-2;1859;2774;2596;4;-1;
;16;16;78;0;0;0;30002,7855000002;-2;1231;1575;1715;6;-1;
;16;16;78;0;1;0;30001,6565;-2;1436;2097;2167;7;-1;
;16;16;78;0;2;0;30001,9615000002;-2;1499;2305;2657;5;-1;
;16;16;78;0;3;0;30001,6620999998;-2;1853;3184;2872;9;-1;
;16;16;78;0;4;0;30001,6554999999;-2;1007;1165;1377;10;-1;
;16;16;80;0;0;0;30001,5148999998;-2;1856;2952;3224;9;-1;
;16;16;80;0;1;0;30001,4125000001;-2;1199;1690;1797;5;-1;
;16;16;80;0;2;0;30001,4342;-2;1532;2415;2298;10;-1;
;16;16;80;0;3;0;30001,4246;-2;1312;2258;2098;15;-1;
;16;16;80;0;4;0;30001,77;-2;865;1441;1650;8;-1;
;16;16;82;0;0;0;30001,48;-2;2299;3608;3215;7;-1;
;16;16;82;0;1;0;30001,3302000002;-2;1343;1647;1688;4;-1;
;16;16;82;0;2;0;30001,7611999996;-2;1681;2287;2424;5;-1;
;16;16;82;0;3;0;30001,5365999998;-2;1716;2402;2549;7;-1;
;16;16;82;0;4;0;30001,4485999998;-2;1152;1498;1454;9;-1;
;16;16;84;0;0;0;30001,4899000004;-2;1505;2137;2150;8;-1;
;16;16;84;0;1;0;30001,6860000002;-2;1047;1660;1620;6;-1;
;16;16;84;0;2;0;30004,9185000001;-2;1838;2770;2788;10;-1;
;16;16;84;0;3;0;30001,324;-2;1116;1661;1710;9;-1;
;16;16;84;0;4;0;30001,9525000001;-2;1106;1603;1680;3;-1;
;16;16;86;0;0;0;30001,4896;-2;1425;1953;2426;7;-1;
;16;16;86;0;1;0;30001,3276;-2;2331;3793;3961;7;-1;
;16;16;86;0;2;0;30001,3585999999;-2;1258;1906;1560;10;-1;
;16;16;86;0;3;0;30002,0899;-2;1731;2442;2790;8;-1;
;16;16;86;0;4;0;30020,6554;-2;1969;2892;2931;2;-1;
;16;16;88;0;0;0;30001,4161;-2;1432;2146;2419;11;-1;
;16;16;88;0;1;0;30001,5511000003;-2;2050;3516;3341;10;-1;
;16;16;88;0;2;0;30002,6807999997;-2;1680;2549;2781;5;-1;
;16;16;88;0;3;0;30001,5019;-2;1049;1663;1834;13;-1;
;16;16;88;0;4;0;30001,4745999998;-2;1820;2576;2870;7;-1;
;16;16;90;0;0;0;30002,2138999999;-2;1801;2656;3139;7;-1;
;16;16;90;0;1;0;30001,7365999999;-2;1974;2965;2892;7;-1;
;16;16;90;0;2;0;30001,5041;-2;2396;3335;3674;8;-1;
;16;16;90;0;3;0;30001,4459000002;-2;1692;2777;2840;13;-1;
;16;16;90;0;4;0;30001,7311999998;-2;2123;3076;3292;5;-1;
;16;16;92;0;0;0;30008,1314000003;-2;1737;2857;2573;6;-1;
;16;16;92;0;1;0;30002,3603000003;-2;1262;2136;1827;8;-1;
;16;16;92;0;2;0;30001,4040999999;-2;2542;3738;3828;6;-1;
;16;16;92;0;3;0;30001,8127000001;-2;1744;2439;2137;4;-1;
;16;16;92;0;4;0;30001,5756999999;-2;2935;3931;4651;7;-1;
;16;16;94;0;0;0;30000,9890999999;-2;1701;2772;2819;11;-1;
;16;16;94;0;1;0;30000,9269999997;-2;1566;1890;2007;4;-1;
;16;16;94;0;2;0;30001,0079999999;-2;2008;3120;3127;7;-1;
;16;16;94;0;3;0;30001,3225000002;-2;1637;2809;2818;7;-1;
;16;16;94;0;4;0;30003,0573;-2;3626;5193;4933;9;-1;
;16;16;96;0;0;0;30000,9233999997;-2;1561;2187;2450;9;-1;
;16;16;96;0;1;0;30001,0345000001;-2;1752;2543;2601;4;-1;
;16;16;96;0;2;0;30001,1549999998;-2;1501;2186;2112;5;-1;
;16;16;96;0;3;0;30000,8828000003;-2;2516;3972;3693;11;-1;
