sep=;
Instance; First_solved;Models; Optimum; Calls;Threads;MIN-Timestep;Min-SUMTIME; ;1stTime(Total); 1stTime(Solving);1stTime(Unsat); 1stCPU Time;1stOptimization;1stSOL-COST; 1st Makespan; ;OPT - Optimization; OPT- Time(Total); OPT-Time(Solving); OPT-Time(Unsat); OPT-CPU Time; OPT-SOL-COST; Last-Makespan ;OPT-Makespan; OPT-Solved;Moved On Goal; Theoric Makespan; 1stRunTime ;Total RunTime; Ground Time; Percent Grounding; Called Extra; Atoms; Bodies; Rules; Total
Instance-12-15-14-0;1;1,0;1,0;0,0;4,0;12;101;	;1,2784404754638672;0,08985519409179688;0,022462844848632812;1,453125;-119,0;-18,0;-1;	;-119,0;1,2784404754638672;0,08985519409179688;0,022462844848632812;1,453125;-18,0;-1;-1;False;False;16,0;0;1,8999402523040771;1,2045600414276123;63,39989060007702;False;25708,0;365441,0;464049,0;855198,0
Instance-12-15-14-1;1;2,0;1,0;0,0;4,0;14;94;	;2,4770126342773438;0,18170738220214844;0,023962020874023438;2,859375;-211,0;-117,0;-1;	;-211,0;2,4770126342773438;0,18170738220214844;0,023962020874023438;2,859375;-117,0;-1;-1;False;False;17,0;0;3,560765266418457;2,2114388942718506;62,1057196644752;False;42890,0;727782,0;925515,0;1696187,0
Instance-12-15-14-2;1;3,0;1,0;0,0;4,0;16;103;	;2,6202774047851562;0,2775535583496094;0,0054912567138671875;3,03125;-186,0;-83,0;-1;	;-186,0;2,6202774047851562;0,2775535583496094;0,0054912567138671875;3,03125;-83,0;-1;-1;False;False;21,0;0;4,20373010635376;2,4630331993103027;58,59161118806207;False;40792,0;704726,0;894431,0;1639949,0
Instance-12-15-14-3;1;2,0;1,0;0,0;4,0;19;124;	;3,721006393432617;0,29202842712402344;0,006488800048828125;4,34375;-233,0;-109,0;-1;	;-233,0;3,721006393432617;0,29202842712402344;0,006488800048828125;4,34375;-109,0;-1;-1;False;False;26,0;0;6,755619049072266;4,224196434020996;62,52863584131636;False;56330,0;1042186,0;1325446,0;2423962,0
Instance-12-15-14-4;1;2,0;1,0;0,0;4,0;16;136;	;2,102113723754883;0,18470001220703125;0,049419403076171875;2,515625;-140,0;-4,0;-1;	;-140,0;2,102113723754883;0,18470001220703125;0,049419403076171875;2,515625;-4,0;-1;-1;False;False;20,0;0;3,4988646507263184;2,161518096923828;61,77769970253423;False;37328,0;611950,0;778319,0;1427597,0
Instance-12-15-14-5;1;1,0;1,0;0,0;4,0;13;101;	;2,778524398803711;0,2855396270751953;0,11281776428222656;3,421875;-198,0;-97,0;-1;	;-198,0;2,778524398803711;0,2855396270751953;0,11281776428222656;3,421875;-97,0;-1;-1;False;False;22,0;0;3,853793144226074;2,253870725631714;58,48447597683244;False;44879,0;811340,0;1027782,0;1884001,0
Instance-12-15-14-6;1;3,0;1,0;0,0;4,0;14;121;	;2,5129528045654297;0,24909591674804688;0,00848388671875;3,046875;-166,0;-45,0;-1;	;-166,0;2,5129528045654297;0,24909591674804688;0,00848388671875;3,046875;-45,0;-1;-1;False;False;21,0;0;3,6021993160247803;2,2104406356811523;61,36364042510818;False;41020,0;709000,0;900684,0;1650704,0
Instance-12-15-14-7;1;2,0;1,0;0,0;4,0;17;114;	;3,7918930053710938;0,6893901824951172;0,010982513427734375;5,28125;-241,0;-127,0;-1;	;-241,0;3,7918930053710938;0,6893901824951172;0,010982513427734375;5,28125;-127,0;-1;-1;False;False;26,0;0;5,507130861282349;3,0795395374298096;55,91912767282111;False;54488,0;978908,0;1246553,0;2279949,0
Instance-12-15-14-8;1;3,0;1,0;0,0;4,0;15;125;	;1,504079818725586;0,10982513427734375;0,01497650146484375;1,734375;-124,0;1,0;-1;	;-124,0;1,504079818725586;0,10982513427734375;0,01497650146484375;1,734375;1,0;-1;-1;False;False;18,0;0;2,4929850101470947;1,5884418487548828;63,71646208418875;False;30420,0;457509,0;581759,0;1069688,0
Instance-12-15-14-9;1;3,0;1,0;0,0;4,0;18;135;	;1,887960433959961;0,1317882537841797;0,008485794067382812;2,21875;-130,0;5,0;-1;	;-130,0;1,887960433959961;0,1317882537841797;0,008485794067382812;2,21875;5,0;-1;-1;False;False;19,0;0;3,751957893371582;2,390151262283325;63,70410676798638;False;34479,0;579974,0;733833,0;1348286,0
