sep=;
Instance; First_solved;Models; Optimum; Calls;Threads;MIN-Timestep;Min-SUMTIME; ;1stTime(Total); 1stTime(Solving);1stTime(Unsat); 1stCPU Time;1stOptimization;1stSOL-COST; 1st Makespan; ;OPT - Optimization; OPT- Time(Total); OPT-Time(Solving); OPT-Time(Unsat); OPT-CPU Time; OPT-SOL-COST; Last-Makespan ;OPT-Makespan; OPT-Solved;Moved On Goal; Theoric Makespan; 1stRunTime ;Total RunTime; Ground Time; Percent Grounding; Called Extra; Atoms; Bodies; Rules; Total
Instance-12-10-15-0;1;7,0;1,0;0,0;0,0;17;127;	;2,6819934844970703;0,1509246826171875;0,015996932983398438;2,515625;-156,0;-29,0;-1;	;-156,0;2,6819934844970703;0,1509246826171875;0,015996932983398438;2,515625;-29,0;-1;-1;False;False;19,0;0;4,878405570983887;2,952036142349243;60,512314923293076;False;41458,0;729832,0;923356,0;1694646,0
Instance-12-10-15-1;1;14,0;1,0;0,0;0,0;20;132;	;3,671884536743164;0,4738273620605469;0,016996383666992188;3,515625;-210,0;-78,0;-1;	;-210,0;3,671884536743164;0,4738273620605469;0,016996383666992188;3,515625;-78,0;-1;-1;False;False;23,0;0;6,468828201293945;3,78617525100708;58,529537857408855;False;52563,0;977033,0;1237354,0;2266950,0
Instance-12-10-15-2;1;3,0;1,0;0,0;0,0;15;110;	;2,775625228881836;0,07204437255859375;0,0059986114501953125;2,65625;-199,0;-89,0;-1;	;-199,0;2,775625228881836;0,07204437255859375;0,0059986114501953125;2,65625;-89,0;-1;-1;False;False;21,0;0;4,178973913192749;2,6191024780273438;62,67333877722968;False;46420,0;834366,0;1053530,0;1934316,0
Instance-12-10-15-3;1;9,0;1,0;0,0;0,0;16;137;	;2,709890365600586;0,23126792907714844;0,012996673583984375;2,65625;-160,0;-23,0;-1;	;-160,0;2,709890365600586;0,23126792907714844;0,012996673583984375;2,65625;-23,0;-1;-1;False;False;19,0;0;4,50905704498291;2,6380603313446045;58,505809641062164;False;43306,0;759608,0;960772,0;1763686,0
Instance-12-10-15-4;1;8,0;1,0;0,0;0,0;16;135;	;2,4918060302734375;0,1830158233642578;0,015996932983398438;2,40625;-147,0;-12,0;-1;	;-147,0;2,4918060302734375;0,1830158233642578;0,015996932983398438;2,40625;-12,0;-1;-1;False;False;19,0;0;4,233973264694214;2,5547683238983154;60,33973679526354;False;40545,0;713847,0;901170,0;1655562,0
Instance-12-10-15-5;1;8,0;1,0;0,0;0,0;13;109;	;1,2079658508300781;0,037960052490234375;0,0020008087158203125;1,171875;-100,0;9,0;-1;	;-100,0;1,2079658508300781;0,037960052490234375;0,0020008087158203125;1,171875;9,0;-1;-1;False;False;14,0;0;2,23591947555542;1,4158897399902344;63,32471967213918;False;26099,0;352925,0;447641,0;826665,0
Instance-12-10-15-6;1;5,0;1,0;0,0;0,0;20;124;	;3,0560379028320312;0,1369915008544922;0,012996673583984375;2,953125;-190,0;-66,0;-1;	;-190,0;3,0560379028320312;0,1369915008544922;0,012996673583984375;2,953125;-66,0;-1;-1;False;False;21,0;0;5,953007459640503;3,742011308670044;62,8591738552268;False;47812,0;902076,0;1135393,0;2085281,0
Instance-12-10-15-7;1;2,0;1,0;0,0;0,0;14;114;	;1,5324840545654297;0,029987335205078125;0,00299835205078125;1,375;-96,0;18,0;-1;	;-96,0;1,5324840545654297;0,029987335205078125;0,00299835205078125;1,375;18,0;-1;-1;False;False;14,0;0;1,55747652053833;1,0156657695770264;65,21226844729378;False;27125,0;398556,0;505010,0;930691,0
Instance-12-10-15-8;1;10,0;1,0;0,0;0,0;21;124;	;3,6288089752197266;0,1629467010498047;0,008996963500976562;3,515625;-219,0;-95,0;-1;	;-219,0;3,6288089752197266;0,1629467010498047;0,008996963500976562;3,515625;-95,0;-1;-1;False;False;23,0;0;6,91172981262207;4,247605085372925;61,45502212219044;False;53653,0;1041827,0;1313150,0;2408630,0
Instance-12-10-15-9;1;4,0;1,0;0,0;0,0;15;108;	;1,6244640350341797;0,05497932434082031;0,0019969940185546875;1,625;-117,0;-9,0;-1;	;-117,0;1,6244640350341797;0,05497932434082031;0,0019969940185546875;1,625;-9,0;-1;-1;False;False;15,0;0;1,6544559001922607;1,0346605777740479;62,537815462703605;False;30082,0;468220,0;592431,0;1090733,0
Instance-18-10-15-0;1;2,0;1,0;0,0;0,0;20;201;	;4,874013900756836;0,19716644287109375;0,089202880859375;4,59375;-127,0;74,0;-1;	;-127,0;4,874013900756836;0,19716644287109375;0,089202880859375;4,59375;74,0;-1;-1;False;False;22,0;0;8,816312551498413;5,429182529449463;61,581103184990006;False;76764,0;1277251,0;1583191,0;2937206,0
Instance-18-10-15-1;1;3,0;1,0;0,0;0,0;21;168;	;5,760992050170898;0,17600631713867188;0,06904220581054688;5,546875;-175,0;-7,0;-1;	;-175,0;5,760992050170898;0,17600631713867188;0,06904220581054688;5,546875;-7,0;-1;-1;False;False;23,0;0;10,615860939025879;6,630910634994507;62,46229743475676;False;82967,0;1544623,0;1912161,0;3539751,0
Instance-18-10-15-2;1;6,0;1,0;0,0;0,0;29;178;	;11,25262451171875;0,48191070556640625;0,04498481750488281;10,796875;-285,0;-107,0;-1;	;-285,0;11,25262451171875;0,48191070556640625;0,04498481750488281;10,796875;-107,0;-1;-1;False;False;31,0;0;21,178829193115234;12,974798679351807;61,2630592609417;False;131708,0;2778471,0;3440656,0;6350835,0
Instance-18-10-15-3;1;1,0;1,0;0,0;0,0;19;158;	;4,482999801635742;0,0919952392578125;0,03598976135253906;4,375;-141,0;17,0;-1;	;-141,0;4,482999801635742;0,0919952392578125;0,03598976135253906;4,375;17,0;-1;-1;False;False;20,0;0;8,620949983596802;5,435028314590454;63,04442462758462;False;69765,0;1210010,0;1495820,0;2775595,0
Instance-18-10-15-4;1;20,0;1,0;0,0;0,0;28;175;	;13,503486633300781;2,445066452026367;0,020990371704101562;13,03125;-301,0;-126,0;-1;	;-301,0;13,503486633300781;2,445066452026367;0,020990371704101562;13,03125;-126,0;-1;-1;False;False;32,0;0;23,41482663154602;12,761631727218628;54,50235411961284;False;137509,0;2918857,0;3613040,0;6669406,0
Instance-18-10-15-5;1;1,0;1,0;0,0;0,0;23;186;	;5,7242584228515625;0,09296989440917969;0,02899169921875;5,46875;-173,0;13,0;-1;	;-173,0;5,7242584228515625;0,09296989440917969;0,02899169921875;5,46875;13,0;-1;-1;False;False;24,0;0;11,041183948516846;6,958801031112671;63,02585903432431;False;88027,0;1568757,0;1942778,0;3599562,0
Instance-18-10-15-6;1;2,0;1,0;0,0;0,0;20;202;	;6,744787216186523;0,20893287658691406;0,09996795654296875;6,421875;-154,0;48,0;-1;	;-154,0;6,744787216186523;0,20893287658691406;0,09996795654296875;6,421875;48,0;-1;-1;False;False;24,0;0;11,239309072494507;6,990702867507935;62,19868874872381;False;92577,0;1781419,0;2202555,0;4076551,0
Instance-18-10-15-7;1;8,0;1,0;0,0;0,0;21;154;	;4,185625076293945;0,3328895568847656;0,0059986114501953125;4,046875;-161,0;-7,0;-1;	;-161,0;4,185625076293945;0,3328895568847656;0,0059986114501953125;4,046875;-7,0;-1;-1;False;False;21,0;0;4,241607904434204;2,5611588954925537;60,38179278228668;False;69535,0;1069663,0;1327967,0;2467165,0
Instance-18-10-15-8;1;14,0;1,0;0,0;0,0;22;206;	;5,10664176940918;0,5377616882324219;0,00799560546875;4,921875;-124,0;82,0;-1;	;-124,0;5,10664176940918;0,5377616882324219;0,00799560546875;4,921875;82,0;-1;-1;False;False;22,0;0;5,1666247844696045;2,9840192794799805;57,75568004182665;False;75889,0;1253252,0;1551192,0;2880333,0
Instance-18-10-15-9;1;4,0;1,0;0,0;0,0;21;186;	;4,922943115234375;0,24592018127441406;0,008996963500976562;4,65625;-129,0;57,0;-1;	;-129,0;4,922943115234375;0,24592018127441406;0,008996963500976562;4,65625;57,0;-1;-1;False;False;21,0;0;5,010913610458374;3,0199735164642334;60,2679222040705;False;74503,0;1290910,0;1596615,0;2962028,0
