sep=;
Instance; First_solved;solved;;1stOPT;1stSOL-COST;1stMakespan;1stTheoricMakespan;1stRunTime;1stGroundTime;1stGroundPerc;1stAtoms;1stBodies;1stRules;1stTotal;;OPT;SOL-COST;Makespan;TheoricMakespan;RunTime;GroundTime;GroundPerc;Atoms;Bodies;Rules;Total
Instance-20-10-22-5;1;1;"	";304;304;-1;29;11,13935113;5,730123043;51,44036647;146610;3011169;3045466;6203245;"	";304;304;-1;29;25,58761978;13,00374126;50,8204412;178216;3876934;3919123;7974273
Instance-20-10-22-6;1;1;"	";311;311;-1;30;12,46691704;6,455885887;51,78414092;161681;3440772;3479004;7081457;"	";311;311;-1;30;29,05948329;15,03107738;51,72520528;193724;4318324;4364685;8876733
Instance-20-10-22-7;1;1;"	";266;266;-1;28;9,955738783;5,311260223;53,34873021;140775;2760920;2795021;5696716;"	";266;266;-1;28;21,71888709;11,57820725;53,30939475;161484;3315064;3354335;6830883
Instance-20-10-22-8;1;1;"	";294;294;-1;31;13,54256487;7,099674702;52,42488975;173745;3758738;3800207;7732690;"	";294;294;-1;31;31,55766511;16,53058624;52,38215877;206066;4647816;4697555;9551437
Instance-20-10-22-9;1;1;"	";284;284;-1;34;11,24831676;5,31026125;47,20938573;138532;2767495;2800205;5706232;"	";284;284;-1;34;37,13783789;16,19969487;43,62045772;234269;5371066;5428095;11033430
Instance-20-10-24-0;1;1;"	";279;279;-1;20;6,260949135;3,46586442;55,35685318;100465;1895961;1918907;3915333;"	";279;279;-1;20;6,260949135;3,46586442;55,35685318;100465;1895961;1918907;3915333
Instance-20-10-24-1;1;1;"	";388;388;-1;29;16,1677053;8,509213924;52,63093165;185769;4311909;4355941;8853619;"	";388;388;-1;29;33,58600116;17,77218008;52,91543937;197420;4655418;4702418;9555256
Instance-20-10-24-2;1;1;"	";351;351;-1;33;18,59990954;9,816785336;52,77867246;206790;4846691;4896551;9950032;"	";351;351;-1;33;41,55939007;21,95580959;52,82996107;242011;5890220;5949091;12081322
Instance-20-10-24-3;1;1;"	";330;330;-1;35;21,75087714;11,44925022;52,63810809;233103;5660216;5716552;11609871;"	";330;330;-1;35;48,46612811;25,13776755;51,8666717;268424;6709110;6774535;13752069
Instance-20-10-24-4;1;1;"	";295;295;-1;31;15,07706237;7,785450459;51,63771475;177268;4085723;4127335;8390326;"	";295;295;-1;31;36,77395678;19,05475998;51,815909;223830;5458015;5511464;11193309
