sep=;
Instance; First_solved;solved;;1stOPT;1stSOL-COST;1stMakespan;1stTheoricMakespan;1stRunTime;1stGroundTime;1stGroundPerc;1stAtoms;1stBodies;1stRules;1stTotal;;OPT;SOL-COST;Makespan;TheoricMakespan;RunTime;GroundTime;GroundPerc;Atoms;Bodies;Rules;Total
Instance-20-10-28-9;1;1;"	";355;355;-1;34;54,68497658;25,2818048;46,23171917;266944;10453219;10524463;21244626;"	";355;355;-1;34;124,1816108;56,3882339;45,40787765;308228;12545997;12627872;25482097
Instance-20-10-30-0;1;1;"	";465;465;-1;40;81,61512828;35,44145346;43,42510292;329747;14102718;14190789;28623254;"	";465;465;-1;40;200,2786212;83,09574652;41,49007319;418281;18890664;19001577;38310522
Instance-20-10-30-1;1;1;"	";389;389;-1;26;28,1347127;13,09991384;46,56139189;175193;6240516;6288281;12703990;"	";389;389;-1;26;69,25751925;32,50268221;46,93018543;217334;8448715;8506893;17172942
Instance-20-10-30-2;1;1;"	";414;414;-1;26;38,06472921;17,53177977;46,05780766;213896;8019603;8077509;16311008;"	";414;414;-1;26;38,06472921;17,53177977;46,05780766;213896;8019603;8077509;16311008
Instance-20-10-30-3;1;1;"	";429;429;-1;35;66,08063293;29,36672926;44,44075058;283657;11789630;11864897;23938184;"	";429;429;-1;35;156,9049377;67,35058784;42,92445401;342524;14984355;15074737;30401616
Instance-20-10-30-4;1;1;"	";422;422;-1;30;32,86859274;15,34080625;46,6731459;197015;7135656;7189915;14522586;"	";422;422;-1;30;92,16714287;41,99989462;45,56927047;268992;10972205;11044582;22285779
Instance-20-10-30-5;1;1;"	";367;367;-1;26;30,50739384;14,46521568;47,41544217;187085;6785149;6836672;13808906;"	";367;367;-1;26;70,75810409;32,9574492;46,57763181;215263;8268876;8327405;16811544
Instance-20-10-30-6;1;1;"	";369;369;-1;35;56,42068219;25,62175798;45,41199608;258378;10463947;10533418;21255743;"	";369;369;-1;35;148,0991118;64,48020935;43,53855237;346640;15227417;15319563;30893620
Instance-20-10-30-7;1;1;"	";456;456;-1;36;63,56468296;28,00142694;44,05186281;279670;11342603;11417970;23040243;"	";456;456;-1;36;159,9804871;66,78849316;41,74789961;353181;15339471;15433686;31126338
Instance-20-10-30-8;1;1;"	";377;377;-1;34;44,48289776;18,27408504;41,08114796;217050;8240378;8299522;16756950;"	";377;377;-1;34;137,7253106;55,63294983;40,39413642;334035;14574816;14663805;29572656
Instance-20-10-30-9;1;1;"	";375;375;-1;33;44,99307656;20,81000304;46,2515672;229426;8831857;8893866;17955149;"	";375;375;-1;33;124,0887604;54,77383304;44,14084956;317062;13526245;13610633;27453940
Instance-20-10-32-0;1;1;"	";417;417;-1;27;32,34044337;14,80267262;45,77139668;186993;6895232;6947047;14029272;"	";417;417;-1;27;87,95242763;39,96317315;45,43725993;247445;10294710;10361503;20903658
Instance-20-10-32-1;1;1;"	";453;453;-1;35;73,16073656;32,33844686;44,20191537;291449;12659449;12737583;25688481;"	";453;453;-1;35;183,0942819;77,85817623;42,52354329;369919;17178885;17277165;34825969
