sep=;
Instance;solved;groundtime;runtime;solcost;numexecs;windowsize
brc202d-10-0;1;36.92591047286987;95.0828685760498;1427;24;16
brc202d-10-1;1;39.36111068725586;100.23618268966675;1672;25;16
brc202d-10-2;1;37.50571942329407;94.74897861480713;1198;23;16
brc202d-10-3;1;27.568973779678345;70.97576212882996;1347;18;16
brc202d-10-4;1;32.43437886238098;83.73558449745178;1781;21;16
brc202d-10-5;1;17.61623215675354;44.829323291778564;1402;11;16
brc202d-10-6;1;34.75961756706238;88.63398051261902;1501;22;16
brc202d-10-7;1;29.0754873752594;73.7298595905304;1175;18;16
brc202d-10-8;1;43.677698373794556;111.74641394615173;1589;28;16
brc202d-10-9;1;34.57667827606201;87.99718952178955;1391;22;16
brc202d-20-0;1;52.55679106712341;118.63815712928772;2669;22;16
brc202d-20-1;1;55.85071301460266;125.53189992904663;3187;23;16
brc202d-20-2;1;56.92235279083252;129.998437166214;2898;25;16
brc202d-20-3;1;62.49953556060791;139.19543051719666;2242;25;16
brc202d-20-4;1;50.29453134536743;113.28191041946411;2460;21;16
brc202d-20-5;1;61.300925970077515;137.718914270401;2441;25;16
brc202d-20-6;1;44.01358962059021;99.43344950675964;2352;18;16
brc202d-20-7;1;40.13185691833496;89.66564321517944;2297;16;16
brc202d-20-8;1;52.71973633766174;117.85041928291321;2642;21;16
brc202d-20-9;1;60.62514853477478;134.6639142036438;2204;24;16
brc202d-30-0;1;50.15557909011841;109.46915936470032;3366;16;16
brc202d-30-1;1;79.48297381401062;168.90970706939697;4354;24;16
brc202d-30-2;1;73.07906913757324;158.3071689605713;4440;23;16
brc202d-30-3;1;100.21418595314026;215.6373987197876;4796;32;16
brc202d-30-4;1;68.16668176651001;146.44505286216736;4104;21;16
brc202d-30-5;1;85.62896203994751;179.73615741729736;3289;25;16
brc202d-30-6;1;58.37388825416565;125.73983669281006;3264;18;16
brc202d-30-7;1;89.92655611038208;192.9468274116516;5285;28;16
brc202d-30-8;1;73.5249240398407;157.81532979011536;3664;23;16
brc202d-30-9;1;72.01242208480835;153.6057150363922;3636;22;16
brc202d-40-0;1;113.26591372489929;232.49088072776794;5643;26;16
brc202d-40-1;1;92.27178859710693;191.2003993988037;5167;22;16
brc202d-40-2;1;76.37899088859558;162.24488019943237;5130;19;16
brc202d-40-3;1;131.47494673728943;271.7710244655609;6405;32;16
brc202d-40-4;1;99.91528463363647;208.68367552757263;4619;24;16
brc202d-40-5;1;98.86962842941284;202.93155884742737;5889;23;16
brc202d-40-6;1;74.85149240493774;157.5814070701599;4519;18;16
brc202d-40-7;1;63.22630000114441;133.4443097114563;5028;15;16
brc202d-40-8;1;141.2627522945404;288.20963740348816;5189;33;16
brc202d-40-9;1;107.89167308807373;224.74041867256165;5401;26;16
brc202d-50-0;1;125.9147641658783;261.1375057697296;6805;26;16
brc202d-50-1;1;154.14752793312073;313.2034549713135;6378;30;16
