sep=;
Instance;solved;groundtime;runtime;solcost;numexecs;windowsize
ost003d-50-2;1;28.605629205703735;56.10263180732727;5542;38;8
ost003d-50-3;1;34.82159996032715;67.54788494110107;4720;46;8
ost003d-50-4;1;36.52603721618652;71.47060012817383;5451;48;8
ost003d-50-5;1;34.20079684257507;67.36694407463074;5418;46;8
ost003d-50-6;1;28.36572241783142;55.7087607383728;5274;37;8
ost003d-50-7;1;28.313730716705322;55.81372618675232;5122;38;8
ost003d-50-8;1;34.21579957008362;67.71982860565186;6433;44;8
ost003d-50-9;1;19.789528846740723;39.70000219345093;4564;26;8
ost003d-60-0;1;37.25280237197876;72.5892345905304;6688;42;8
ost003d-60-1;1;37.74465298652649;74.01376724243164;5733;43;8
ost003d-60-2;1;32.32242035865784;63.84709644317627;6344;37;8
ost003d-60-3;1;36.14616656303406;70.54690194129944;6337;40;8
ost003d-60-4;1;36.72097945213318;71.60655570030212;6380;40;8
ost003d-60-5;1;38.97924304008484;75.24236512184143;6630;43;8
ost003d-60-6;1;28.513659954071045;56.6764440536499;6748;32;8
ost003d-60-7;1;35.78729176521301;70.05706334114075;7280;40;8
ost003d-60-8;1;41.14353704452515;80.6326003074646;6935;47;8
ost003d-60-9;1;35.74530267715454;70.00807857513428;6470;41;8
ost003d-70-0;1;41.91527533531189;83.20575737953186;8152;41;8
ost003d-70-1;1;45.47111415863037;89.42272281646729;8382;43;8
ost003d-70-2;1;44.38446640968323;86.49767994880676;7628;43;8
ost003d-70-3;1;49.541778802871704;95.72965788841248;8674;47;8
ost003d-70-4;1;43.74867606163025;85.08314061164856;8045;42;8
ost003d-70-5;1;43.05390739440918;84.04948139190674;7686;40;8
ost003d-70-6;1;45.23018479347229;86.64063382148743;6938;42;8
ost003d-70-7;1;51.1272714138031;98.24583339691162;8604;48;8
ost003d-70-8;1;45.24318194389343;88.03717637062073;7805;43;8
ost003d-70-9;1;45.91396617889404;89.43071937561035;8469;43;8
ost003d-80-0;1;46.61173963546753;91.87192106246948;8904;39;8
ost003d-80-1;1;42.21517634391785;82.93084764480591;7700;36;8
ost003d-80-2;1;53.946330070495605;104.53277468681335;8866;45;8
ost003d-80-3;1;48.974961042404175;96.6503553390503;8761;41;8
ost003d-80-4;1;56.08762884140015;109.78205680847168;9811;47;8
ost003d-80-5;1;42.482089042663574;83.93651914596558;8769;36;8
ost003d-80-6;1;45.18120241165161;89.09882831573486;8941;38;8
ost003d-80-7;1;56.5114951133728;109.93200755119324;9300;49;8
ost003d-80-8;1;52.36185312271118;102.2965075969696;9530;44;8
ost003d-80-9;1;52.25588583946228;101.2968339920044;7972;44;8
ost003d-90-0;1;54.529144287109375;107.63376069068909;9196;42;8
ost003d-90-1;1;60.817081689834595;119.01103520393372;9432;46;8
ost003d-90-2;1;57.0643105506897;113.28191137313843;10356;44;8
ost003d-90-3;1;56.99533796310425;111.99933052062988;9321;44;8
ost003d-90-4;1;44.728352069854736;90.67031455039978;10046;34;8
ost003d-90-5;1;51.04828500747681;102.3874773979187;9377;39;8
ost003d-90-6;1;55.61379075050354;109.95200061798096;9919;43;8
ost003d-90-7;1;53.52747178077698;106.33718514442444;9610;41;8
ost003d-90-8;1;65.26362466812134;129.55658268928528;9691;50;8
ost003d-90-9;1;50.657410621643066;100.76400995254517;9639;39;8
ost003d-100-0;1;62.295594453811646;124.60120463371277;10483;44;8
ost003d-100-1;1;45.70603084564209;94.20315718650818;9958;32;8
ost003d-100-2;1;54.60411977767944;110.7697422504425;11282;38;8
ost003d-100-3;1;65.82844138145447;131.1990442276001;11638;47;8
ost003d-100-4;1;49.2418737411499;100.61605715751648;10591;35;8
ost003d-100-5;1;66.87210202217102;133.332346200943;11127;47;8
ost003d-100-6;1;57.28923749923706;116.2659330368042;11596;41;8
ost003d-100-7;1;57.90603685379028;117.23361682891846;11142;41;8
ost003d-100-8;1;56.81439733505249;114.8453996181488;10923;41;8
ost003d-100-9;1;54.75507068634033;110.18092584609985;9808;38;8
ost003d-110-0;1;68.26664519309998;138.0268087387085;11072;44;8
ost003d-110-1;1;66.78013229370117;135.27670907974243;11528;43;8
ost003d-110-2;1;62.32259273529053;128.3109905719757;12408;41;8
ost003d-110-3;1;72.44127893447876;148.01153993606567;13322;48;8
ost003d-110-4;1;71.61455035209656;147.43475890159607;11982;42;8
ost003d-110-5;1;70.70184850692749;143.08515429496765;11304;46;8
ost003d-110-6;1;69.30730080604553;141.51066851615906;11982;44;8
ost003d-110-7;1;63.98305058479309;131.8858199119568;12176;42;8
ost003d-110-8;1;62.411561250686646;128.98476910591125;12527;41;8
ost003d-110-9;1;73.42895793914795;150.95257687568665;13208;47;8
ost003d-120-0;1;76.99778127670288;159.6867172718048;13678;46;8
ost003d-120-1;1;60.479193449020386;129.00676250457764;13570;37;8
ost003d-120-2;1;77.91348671913147;159.40780878067017;13005;48;8
ost003d-120-3;1;71.39462471008301;146.5870063304901;12024;44;8
ost003d-120-4;1;67.22398853302002;143.8768937587738;13991;41;8
ost003d-120-5;1;70.86879229545593;149.49605512619019;14140;43;8
ost003d-120-6;1;73.8258273601532;152.3341293334961;12752;45;8
ost003d-120-7;1;72.10438680648804;149.89592337608337;12306;44;8
ost003d-120-8;1;70.39494824409485;146.9978723526001;12849;43;8
ost003d-120-9;1;66.93807816505432;140.70093750953674;12545;41;8
