Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;128;128;5;0;0;1;69,2195;380;0;1;0;0;151;
;128;128;5;0;1;1;0,39790000000005;422;0;1;0;0;128;
;128;128;5;0;2;1;138,8756;317;1;1;2;0;78;
;128;128;5;0;3;1;0,381900000000314;385;0;1;0;0;133;
;128;128;5;0;4;1;3,73669999999993;386;1;1;2;0;131;
;128;128;10;0;0;1;0,993900000000394;777;0;1;0;0;148;
;128;128;10;0;1;1;0,968899999999849;943;0;1;0;0;149;
;128;128;10;0;2;1;1,11760000000049;779;0;1;0;0;154;
;128;128;10;0;3;1;0,76050000000032;833;0;1;0;0;145;
;128;128;10;0;4;1;30,4049999999997;789;1;1;2;0;171;
;128;128;15;0;0;1;1,36970000000019;989;0;1;0;0;95;
;128;128;15;0;1;1;15,8310000000001;1120;1;1;2;0;127;
;128;128;15;0;2;1;4,5636999999997;1194;0;1;0;0;121;
;128;128;15;0;3;1;1,57690000000002;1295;0;1;0;0;187;
;128;128;15;0;4;1;28,8793000000005;1355;1;1;2;0;167;
;128;128;20;0;0;1;8,2453000000005;1737;1;1;2;0;143;
;128;128;20;0;1;1;72,9753000000001;1674;1;1;4;0;159;
;128;128;20;0;2;1;1,85609999999906;1763;0;1;0;0;168;
;128;128;20;0;3;1;2,24009999999907;1627;0;1;0;0;160;
;128;128;20;0;4;1;10,1068000000014;1713;1;1;2;0;179;
;128;128;25;0;0;1;49,6075999999994;2161;1;1;4;0;154;
;128;128;25;0;1;1;15,0925000000007;2244;1;1;2;0;160;
;128;128;25;0;2;1;12,3806999999997;1847;1;1;4;0;148;
;128;128;25;0;3;1;9,9984000000004;2180;1;1;4;0;190;
