Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;20;20;14;0;4;1;1,03809999999976;157;1;1;5;0;24;
;20;20;16;0;0;1;1,20769999999993;233;1;1;5;0;29;
;20;20;16;0;1;1;1,35680000000048;190;1;1;7;0;27;
;20;20;16;0;2;1;10,9777999999997;176;19;37;35;1;23;
;20;20;16;0;3;1;2,72289999999975;172;2;2;10;0;29;
;20;20;16;0;4;1;0,954400000000533;186;1;1;4;0;25;
;20;20;18;0;0;1;3,45989999999983;264;1;1;11;0;29;
;20;20;18;0;1;1;68,4134999999997;229;67;130;109;1;24;
;20;20;18;0;2;1;3,80799999999999;278;1;1;12;0;26;
;20;20;18;0;3;1;3,79779999999937;264;2;2;14;0;31;
;20;20;18;0;4;1;1,81660000000011;246;1;1;9;0;26;
;20;20;20;0;0;1;72,4387000000006;275;56;94;129;1;26;
;20;20;20;0;1;1;2,03709999999955;286;1;1;9;0;26;
;20;20;20;0;2;1;3,02019999999993;239;4;8;16;1;30;
;20;20;20;0;3;1;5,57150000000001;331;1;1;16;0;35;
;20;20;20;0;4;1;189,0735;301;81;160;109;2;26;
;20;20;22;0;0;1;7,16789999999946;272;3;7;24;1;33;
;20;20;22;0;1;1;1,1881000000003;273;1;1;4;0;24;
;20;20;22;0;2;1;2,98770000000059;272;1;1;13;0;30;
;20;20;22;0;3;1;3,54179999999906;273;1;1;13;0;25;
;20;20;22;0;4;1;144,398800000001;329;133;263;183;2;28;
;20;20;24;0;0;1;5,11210000000028;306;1;1;15;0;29;
;20;20;24;0;1;1;13,1450000000004;270;22;42;48;1;21;
;20;20;24;0;2;1;4,64680000000044;295;1;1;16;0;32;
;20;20;24;0;3;1;3,37010000000009;281;1;1;15;0;24;
;20;20;24;0;4;1;5,04919999999947;345;1;1;14;0;33;
;20;20;26;0;0;1;7,17000000000007;328;2;2;19;0;30;
;20;20;26;0;1;1;4,83120000000054;343;3;3;18;2;30;
;20;20;26;0;2;1;2,37780000000021;326;1;1;12;0;27;
;20;20;26;0;3;1;89,9884000000002;333;82;145;163;1;24;
;20;20;26;0;4;1;9,82760000000053;315;7;7;22;2;23;
;20;20;28;0;0;1;369,373100000001;372;216;401;319;2;26;
;20;20;28;0;1;1;119,463400000001;393;91;180;133;2;30;
;20;20;28;0;2;1;139,992699999999;338;104;194;154;2;27;
;20;20;28;0;3;1;4,86340000000018;350;1;1;17;0;30;
;20;20;28;0;4;1;4,58209999999963;323;4;5;20;2;24;
;20;20;30;0;0;1;6,66289999999935;399;1;1;18;0;31;
;20;20;30;0;1;1;218,463800000001;374;118;211;300;1;26;
;20;20;30;0;2;1;12,0029999999988;411;8;15;22;1;31;
;20;20;30;0;3;1;92,3483999999989;375;71;140;123;1;33;
;20;20;30;0;4;1;9,14309999999932;451;2;3;27;1;31;
;20;20;32;0;0;1;10,6586000000007;396;2;3;27;1;31;
;20;20;32;0;1;1;14,8725999999988;429;12;22;37;1;26;
;20;20;32;0;2;1;7,58410000000003;382;2;2;26;0;29;
;20;20;32;0;3;1;136,7857;437;72;136;117;1;26;
;20;20;32;0;4;1;6,99120000000039;458;1;1;25;0;28;
;20;20;34;0;0;1;7,94050000000061;430;3;3;22;2;31;
;20;20;34;0;1;1;10,4645999999993;425;4;5;24;2;24;
;20;20;34;0;2;1;222,886900000001;470;125;198;184;1;35;
;20;20;34;0;3;1;119,356800000001;546;99;183;157;1;28;
;20;20;34;0;4;1;41,2484999999979;392;21;25;53;5;26;
;20;20;36;0;0;1;213,473400000003;492;144;278;276;2;30;
;20;20;36;0;1;1;290,853800000001;475;99;195;158;2;33;
;20;20;36;0;2;1;146,667000000001;396;111;218;187;3;28;
;20;20;36;0;3;1;152,4535;526;101;173;165;1;27;
;20;20;36;0;4;1;99,6964000000007;478;77;151;133;1;29;
;20;20;38;0;0;1;13,2868999999992;560;3;3;33;2;33;
;20;20;38;0;1;1;283,5864;517;200;365;373;2;31;
;20;20;38;0;2;1;27,2862999999998;558;16;31;61;1;35;
;20;20;38;0;3;1;9,29900000000271;508;4;7;30;1;32;
;20;20;38;0;4;1;10,0128999999979;451;3;4;31;0;30;
;20;20;40;0;0;1;324,679200000002;616;206;368;311;5;26;
;20;20;40;0;1;1;19,5623999999989;488;7;9;37;1;28;
;20;20;40;0;2;1;31,2327000000005;513;25;41;66;2;27;
;20;20;40;0;3;1;199,802499999998;531;128;239;222;5;27;
;20;20;40;0;4;1;278,662799999998;549;164;261;245;4;26;
;20;20;42;0;0;1;65,0616999999984;493;22;32;61;5;29;
;20;20;42;0;1;1;381,808700000001;644;167;325;286;2;27;
;20;20;42;0;2;1;242,361700000001;495;177;343;384;4;27;
;20;20;42;0;3;1;4061,4813;599;453;668;608;7;28;
;20;20;42;0;4;1;16,4553000000014;588;5;7;40;0;28;
;20;20;44;0;0;1;321,324999999997;525;148;241;230;6;24;
;20;20;44;0;1;1;15,9719000000005;538;3;4;35;0;27;
;20;20;44;0;2;1;99,7897999999987;563;74;128;142;1;30;
;20;20;44;0;3;1;312,470500000003;585;163;309;281;1;29;
;20;20;44;0;4;1;34,262999999999;541;20;38;68;4;26;
;20;20;46;0;0;0;5001,5405;-2;647;890;788;10;-1;
;20;20;46;0;1;1;72,9838000000018;581;42;62;89;2;29;
;20;20;46;0;2;0;5001,4911;-2;472;861;710;6;-1;
;20;20;46;0;3;1;398,879100000006;617;286;437;405;5;32;
;20;20;46;0;4;1;302,757700000002;558;213;383;308;4;23;
;20;20;48;0;0;1;16,9214999999967;544;10;13;48;2;30;
;20;20;48;0;1;1;20,0434000000023;618;7;11;45;1;31;
;20;20;48;0;2;1;1620,3695;606;264;464;415;4;27;
;20;20;48;0;3;1;567,433900000004;691;277;516;431;4;29;
;20;20;48;0;4;1;3674,3124;670;529;774;821;6;32;
;20;20;50;0;0;1;868,020100000002;704;229;379;381;5;30;
;20;20;50;0;1;0;5001,45400000001;-2;824;1042;1109;4;-1;
;20;20;50;0;2;1;54,1362999999983;678;26;45;77;2;31;
;20;20;50;0;3;1;127,752;717;69;116;117;3;31;
;20;20;50;0;4;1;1273,0546;697;529;945;800;5;35;
;20;20;52;0;0;1;181,761599999998;705;106;206;225;2;31;
;20;20;52;0;1;1;773,585200000001;671;338;572;613;7;27;
;20;20;52;0;2;0;5000,821;-2;431;652;747;7;-1;
;20;20;52;0;3;1;27,7498999999953;650;10;15;49;3;25;
;20;20;52;0;4;1;1978,101;684;522;841;840;6;37;
;20;20;54;0;0;0;5001,09510000001;-2;531;833;882;1;-1;
;20;20;54;0;1;0;5001,3731;-2;811;1028;1162;4;-1;
;20;20;54;0;2;0;5000,80450000001;-2;565;837;923;3;-1;
;20;20;54;0;3;1;2407,5433;714;425;578;572;6;31;
;20;20;54;0;4;0;5000,8189;-2;1554;2369;2186;9;-1;
;20;20;56;0;0;0;5001,1237;-2;971;1267;1503;6;-1;
;20;20;56;0;1;1;53,2280000000028;701;29;54;90;2;31;
;20;20;56;0;2;1;1135,44129999999;726;503;851;809;5;34;
;20;20;56;0;3;0;5000,73850000001;-2;1057;1502;1447;5;-1;
;20;20;56;0;4;0;5000,977;-2;1053;1552;1522;9;-1;
;20;20;58;0;0;1;1197,4034;828;562;950;844;4;30;
;20;20;58;0;1;0;5000,86350000001;-2;1199;2019;2061;7;-1;
;20;20;58;0;2;1;828,618400000007;706;378;621;690;7;26;
;20;20;58;0;3;1;130,382199999993;804;41;68;96;1;28;
;20;20;58;0;4;0;5000,81499999999;-2;758;1146;1163;4;-1;
;20;20;60;0;0;1;298,802299999996;878;131;228;229;4;35;
;20;20;60;0;1;1;2968,28069999999;760;858;1551;1520;8;29;
;20;20;60;0;2;0;5001,32569999999;-2;834;1339;1223;6;-1;
;20;20;60;0;3;1;194,602100000018;804;81;99;163;3;37;
;20;20;60;0;4;0;5001,4062;-2;616;909;954;3;-1;
;20;20;62;0;0;1;548,369299999991;797;166;260;280;9;28;
;20;20;62;0;1;0;5001,05869999999;-2;694;974;970;3;-1;
;20;20;62;0;2;1;1920,92050000001;765;748;1169;1128;10;31;
;20;20;62;0;3;0;5000,82770000002;-2;954;1537;1532;5;-1;
;20;20;62;0;4;0;5000,84239999999;-2;358;546;624;4;-1;
;20;20;64;0;0;0;5000,80769999998;-2;890;1191;1276;4;-1;
;20;20;64;0;1;0;5006,5716;-2;796;1036;1148;1;-1;
;20;20;64;0;2;0;5001,21339999998;-2;766;1056;1091;8;-1;
;20;20;64;0;3;0;5000,8126;-2;822;1361;1262;4;-1;
;20;20;64;0;4;1;1480,40280000001;838;408;748;804;3;33;
;20;20;66;0;0;1;1771,09709999998;867;584;873;934;6;26;
;20;20;66;0;1;0;5000,97700000001;-2;891;1230;1286;6;-1;
;20;20;66;0;2;0;5000,8119;-2;498;915;766;4;-1;
;20;20;66;0;3;0;5000,88389999999;-2;633;865;877;5;-1;
;20;20;66;0;4;0;5000,8481;-2;645;1122;1122;7;-1;
;20;20;68;0;0;0;5000,88400000002;-2;1390;1767;1908;5;-1;
;20;20;68;0;1;0;5000,73789999998;-2;1223;2068;1942;4;-1;
;20;20;68;0;2;0;5000,83419999998;-2;1045;1522;1389;2;-1;
;20;20;68;0;3;1;1567,39299999998;896;215;345;421;8;30;
;20;20;68;0;4;0;5001,09090000001;-2;830;1407;1290;5;-1;
;20;20;70;0;0;0;5000,7813;-2;949;1284;1411;6;-1;
;20;20;70;0;1;0;5000,9105;-2;262;329;400;4;-1;
;20;20;70;0;2;0;5001,04300000001;-2;1001;1351;1458;11;-1;
;20;20;70;0;3;1;529,832000000024;981;160;276;248;3;30;
;20;20;70;0;4;0;5001,04089999999;-2;823;1220;1322;3;-1;
;20;20;72;0;0;0;5000,31319999998;-1;887;1131;1463;-1;-1;
;20;20;72;0;1;0;5000,80869999997;-2;971;1514;1557;5;-1;
;20;20;72;0;2;0;5001,69500000001;-2;739;855;965;6;-1;
;20;20;72;0;3;0;5000,88569999998;-2;549;801;972;8;-1;
;20;20;72;0;4;0;5001,36429999996;-2;856;1022;1171;1;-1;
;20;20;74;0;0;0;5001,08990000002;-2;860;1207;1299;8;-1;
;20;20;74;0;1;0;5000,81950000004;-2;490;577;722;2;-1;
;20;20;74;0;2;0;5000,80320000002;-2;377;487;628;4;-1;
;20;20;74;0;3;0;5000,60469999997;-1;813;1191;1349;-1;-1;
;20;20;74;0;4;0;5000,81950000004;-2;549;868;835;10;-1;
;20;20;76;0;0;0;5000,82520000002;-2;863;1145;1199;8;-1;
;20;20;76;0;1;0;5000,84850000002;-2;480;776;792;4;-1;
;20;20;76;0;2;0;5000,91589999996;-2;1034;1187;1479;8;-1;
;20;20;76;0;3;0;5000,12680000003;-1;936;1348;1297;-1;-1;
;20;20;76;0;4;0;5000,84839999996;-2;1333;1623;1797;2;-1;
;20;20;78;0;0;0;5002,41810000001;-2;571;771;890;3;-1;
;20;20;78;0;1;0;5000,84179999999;-2;1410;2184;1929;1;-1;
;20;20;78;0;2;0;5000,80180000002;-2;721;831;864;8;-1;
;20;20;78;0;3;0;5000,80810000002;-2;1517;2321;2266;6;-1;
;20;20;78;0;4;0;5000,82069999998;-2;834;994;1254;3;-1;
;20;20;80;0;0;0;5000,8836;-2;937;1310;1466;4;-1;
;20;20;80;0;1;0;5000,83880000003;-2;1254;1843;1706;9;-1;
;20;20;80;0;2;0;5002,30449999997;-2;645;982;1062;4;-1;
;20;20;80;0;3;0;5009,0246;-2;943;1345;1370;7;-1;
;20;20;80;0;4;0;5001,00829999999;-2;431;571;641;5;-1;
;20;20;82;0;0;0;5000,83149999997;-2;943;1062;1202;8;-1;
;20;20;82;0;1;0;5001,14319999999;-2;1208;1578;1834;3;-1;
;20;20;82;0;2;0;5000,80109999998;-2;1076;1529;1367;6;-1;
;20;20;82;0;3;0;5000,83659999998;-2;662;737;860;3;-1;
;20;20;82;0;4;0;5000,82699999999;-2;1225;1841;1758;6;-1;
;20;20;84;0;0;0;5000,83039999998;-2;732;1035;1171;6;-1;
;20;20;84;0;1;0;5000,85589999997;-2;1410;1968;2207;5;-1;
;20;20;84;0;2;0;5000,85449999996;-2;1100;1794;1632;3;-1;
;20;20;84;0;3;0;5001,14900000003;-2;917;1352;1540;5;-1;
;20;20;84;0;4;0;5002,04590000003;-2;767;1364;1286;6;-1;
;20;20;86;0;0;0;5000,81020000001;-2;1508;2307;2212;4;-1;
;20;20;86;0;1;0;5000,82130000001;-2;860;1086;1181;8;-1;
;20;20;86;0;2;0;5000,82190000004;-2;793;1254;1253;5;-1;
;20;20;86;0;3;0;5000,73100000003;-2;1266;1856;1923;2;-1;
;20;20;86;0;4;0;5000,87220000004;-2;1494;2204;2108;7;-1;
;20;20;88;0;0;0;5000,80049999995;-2;941;1222;1318;7;-1;
;20;20;88;0;1;0;5001,39659999998;-2;1088;1421;1525;9;-1;
;20;20;88;0;2;0;5001,51160000003;-2;813;1117;1233;10;-1;
;20;20;88;0;3;0;5001,15740000003;-2;762;1032;1305;7;-1;
;20;20;88;0;4;0;5001,20769999997;-2;512;808;927;5;-1;
;20;20;90;0;0;0;5000,72519999999;-2;1231;1817;1770;6;-1;
;20;20;90;0;1;0;5001,65500000003;-2;636;798;954;6;-1;
;20;20;90;0;2;0;5001,43479999999;-2;1102;1714;1593;8;-1;
;20;20;90;0;3;0;5000,89869999996;-2;598;858;1032;4;-1;
;20;20;90;0;4;0;5000,83009999996;-2;500;659;725;9;-1;
;20;20;92;0;0;0;5000,82910000009;-2;1318;1476;1600;5;-1;
;20;20;92;0;1;0;5001,07910000009;-2;916;1092;1171;7;-1;
;20;20;92;0;2;0;5000,9044;-2;972;1278;1633;3;-1;
;20;20;92;0;3;0;5000,86410000001;-2;1150;1703;1767;12;-1;
;20;20;92;0;4;0;5000,8101;-2;797;1126;1153;6;-1;
;20;20;94;0;0;0;5000,81229999999;-2;719;1116;992;8;-1;
;20;20;94;0;1;0;5002,86360000004;-2;1210;1703;1846;8;-1;
;20;20;94;0;2;0;5000,80899999989;-2;1342;1649;1913;5;-1;
;20;20;94;0;3;0;5000,80959999992;-2;1221;2035;1978;14;-1;
;20;20;94;0;4;0;5001,01890000002;-2;980;1218;1460;7;-1;
;20;20;96;0;0;0;5000,81099999999;-2;1430;2186;2312;12;-1;
;20;20;96;0;1;0;5000,83909999998;-2;1074;1304;1578;1;-1;
;20;20;96;0;2;0;5000,88190000004;-2;1284;1836;2153;10;-1;
;20;20;96;0;3;0;5000,83490000002;-2;1112;1421;1709;9;-1;
;20;20;96;0;4;0;5000,90260000003;-2;915;1173;1349;7;-1;
;20;20;98;0;0;0;5001,22580000001;-2;1157;1702;1898;7;-1;
;20;20;98;0;1;0;5000,80349999992;-2;986;1477;1527;9;-1;
;20;20;98;0;2;0;5000,89690000005;-2;1159;1806;1860;7;-1;
;20;20;98;0;3;0;5000,75709999993;-2;808;1163;1403;6;-1;
;20;20;98;0;4;0;5000,82740000007;-2;1303;1746;2115;3;-1;
;20;20;100;0;0;0;5000,79599999997;-2;765;898;1131;3;-1;
;20;20;100;0;1;0;5001,42839999998;-2;1181;1931;1792;5;-1;
;20;20;100;0;2;0;5000,84600000002;-2;1043;1684;1939;5;-1;
;20;20;100;0;3;0;5000,8996;-2;932;1385;1600;7;-1;
;20;20;100;0;4;0;5000,90500000003;-2;1080;1524;1495;4;-1;
